TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20090329,-1.473,1,334.122,54.395,1,310.26,0,1.405,1,97.034,1,0.1,1,5.955,1,0.858,1,-9999,0,111.6332083,1,100.7825,1,-9999,0,-9999,0,395.585,1,0.613,1,12.386,1,-9999,1,0.809141,-9999,-9999,-9999,-9999,0.811265,10.1144,-9999,-9999,-9999,-9999,2.61629,0.554966,1,0.107598,0.554966,0.554966,0.554966,1,1,1,0.767898,0.754642,0.784201,0.790631,0.235658,0.199676,0.229235,0.235665,0.867271,0.699413,0.737004,0.820452,0.219899,0.0969829,0.101473,0.202532,-9999,-9999
20090330,-1.626,1,337.271,238.985,1,246.676,0,2.308,1,98.649,1,0,1,3.954,1,0.619291667,1,-9999,0,490.5054583,1,194.090375,1,-9999,0,-9999,0,392.567,1,0.619,1,12.125,1,-9999,1,13.786,-9999,-9999,-9999,-9999,1.51049,103.198,-9999,-9999,-9999,-9999,6.69209,0.689498,1,0.118675,0.682935,0.688977,0.689745,1,1,1,0.750193,0.739924,0.779405,0.782825,0.0913327,0.0621046,0.0904279,0.0926932,0.862051,0.681241,0.74572,0.801206,0.356004,0.258193,0.270396,0.337046,-9999,-9999
20090331,0.426,1,340.406,155.636,1,293.467,0,2.024,1,98.529,1,1.5,1,4.465,0.958333,0.602086957,0.958333333,-9999,0,319.3332917,1,216.607375,1,-9999,0,-9999,0,388.036,1,0.611,1,11.949,1,-9999,1,5.43898,-9999,-9999,-9999,-9999,0.935949,29.3138,-9999,-9999,-9999,-9999,4.29253,-0.173532,1,0.125049,-0.248633,-0.166286,-0.0950269,1,1,1,0.810405,0.805848,0.808263,0.811715,0.899495,0.905232,0.977892,1.0382,0.767572,0.704672,0.74842,0.767862,0.23507,0.185578,0.207591,0.219537,-9999,-9999
20090401,3.165,1,343.525,79.06,1,277.538,0,2.712,1,97.432,1,0.7,1,5.3,0.75,0.805444444,0.75,-9999,-9999,162.11225,1,139.6962917,1,-9999,-9999,-9999,-9999,397.928,1,0.575,1,12.56,1,-9999,1,8.34739,-9999,-9999,-9999,-9999,0.966632,3.41741,-9999,-9999,-9999,-9999,3.42634,0.621702,1,0.127528,0.621,0.622747,0.637283,1,1,1,0.892987,0.841966,0.846991,0.890965,0.221558,0.21226,0.220264,0.270158,0.773526,0.759354,0.773846,0.818616,0.118772,0.102278,0.117297,0.120546,-9999,-9999
20090402,3.782,1,346.628,210.98,1,265.577,0,3.907,1,97.93,1,0.1,1,3.531,1,0.588291667,1,-9999,0,432.9467083,1,178.3290833,1,-9999,0,-9999,0,396.344,1,0.593,1,13.178,1,-9999,1,8.67358,-9999,-9999,-9999,-9999,1.21127,51.7697,-9999,-9999,-9999,-9999,6.50343,0.502761,1,0.120587,0.507442,0.510056,0.527296,1,1,1,0.895051,0.836367,0.839622,0.894943,0.331647,0.324827,0.329992,0.383631,0.839637,0.808692,0.840087,0.858095,0.296741,0.214687,0.251556,0.298131,-9999,-9999
20090403,0.778,1,349.715,46.456,1,290.534,0,1.923,1,97.296,1,7.7,1,5.354,0.666667,0.679,0.666666667,-9999,0,95.295,1,87.94195833,1,-9999,0,-9999,0,396.79,1,0.612,1,13.456,1,-9999,1,1.95545,-9999,-9999,-9999,-9999,0.630506,-5.50082,-9999,-9999,-9999,-9999,3.236,0.485282,1,0.118651,0.48803,0.511218,0.52223,1,1,1,0.769572,0.762115,0.764677,0.770347,0.25126,0.235884,0.25126,0.278935,0.8177,0.72657,0.76844,0.820233,0.074861,0.0519652,0.074861,0.0796811,-9999,-9999
20090404,0.682,1,352.784,254.867,1,241.311,0,2.625,1,98.444,1,0,1,5.89,1,0.887083333,1,-9999,0,523.0261667,1,134.2702083,1,-9999,0,-9999,0,395.851,1,0.606,1,13.252,1,-9999,1,11.6642,-9999,-9999,-9999,-9999,1.54526,95.84,-9999,-9999,-9999,-9999,7.02227,0.528634,1,0.128146,0.522427,0.528634,0.528634,1,1,1,0.748389,0.730526,0.74206,0.748389,0.202745,0.202185,0.213426,0.227603,0.825633,0.74438,0.788435,0.830578,0.355206,0.243132,0.32146,0.35619,-9999,-9999
20090405,0.758,1,355.835,196.297,1,276.795,0,2.477,1,98.509,1,0,1,2.933,1,0.415666667,1,-9999,0,402.8232917,1,191.5457917,1,-9999,0,-9999,0,397.288,1,0.665,1,13.204,1,-9999,1,7.58,-9999,-9999,-9999,-9999,1.67622,56.6347,-9999,-9999,-9999,-9999,5.50844,0.412054,1,0.1261,0.40073,0.412054,0.42876,1,1,1,0.732861,0.701855,0.720045,0.732861,0.284128,0.289801,0.301397,0.318248,0.778081,0.72117,0.75117,0.786864,0.249976,0.17419,0.24254,0.257766,-9999,-9999
20090406,-1.044,1,358.866,232.494,1,267.621,0,2.113,1,97.916,1,0,1,5.719,1,0.8825,1,-9999,0,477.1065,1,186.0924167,1,-9999,0,-9999,0,396.417,1,1.025,1,13.168,1,-9999,1,14.1297,-9999,-9999,-9999,-9999,1.51736,93.8404,-9999,-9999,-9999,-9999,6.7805,0.320369,1,0.12618,0.31322,0.320369,0.321826,1,1,1,0.667894,0.651359,0.658266,0.678833,0.331384,0.331384,0.336696,0.365451,0.568328,0.553217,0.568315,0.581591,0.207667,0.176607,0.205548,0.217905,-9999,-9999
20090407,-2.415,1,361.878,99.613,1,281.474,0,2,1,97.376,1,0,1,5.792,1,0.894416667,1,-9999,0,204.4099167,1,174.4209583,1,-9999,0,-9999,0,394.73,1,0.55,1,12.858,1,-9999,1,7.40233,-9999,-9999,-9999,-9999,0.903895,40.4019,-9999,-9999,-9999,-9999,3.70537,0.590898,1,0.11586,0.590898,0.590898,0.590898,1,1,1,0.646688,0.633549,0.646688,0.666127,0.0513615,0.0426519,0.0557906,0.0752299,0.402407,0.395576,0.408063,0.419419,0.0815661,0.0578715,0.0815661,0.090989,-9999,-9999
20090408,2.538,1,364.869,285.264,1,250.934,0,4.55,1,97.22,1,0,1,5.662,1,0.730666667,1,-9999,-9999,585.427875,1,118.9177083,1,-9999,-9999,-9999,-9999,394.683,1,1.01,1,12.7,1,-9999,1,14.2535,-9999,-9999,-9999,-9999,1.96195,76.7591,-9999,-9999,-9999,-9999,7.10384,0.524538,1,0.142919,0.514467,0.526022,0.528924,1,1,1,0.847027,0.7208,0.738811,0.83969,0.201456,0.198959,0.213609,0.319548,0.690543,0.561489,0.671447,0.701017,0.253249,0.0649971,0.23962,0.253633,-9999,-9999
20090409,2.748,1,367.837,282.639,1,247.016,0,3.978,1,98.156,1,0,1,4.855,1,0.6315,1,-9999,0,580.0424167,1,134.2676667,1,-9999,0,-9999,0,393.691,1,1.608,1,13.41,1,-9999,1,12.934,-9999,-9999,-9999,-9999,1.75091,79.9175,-9999,-9999,-9999,-9999,7.43196,0.584355,1,0.133441,0.571103,0.58759,0.628341,1,1,1,0.890432,0.768915,0.795874,0.888345,0.196626,0.189638,0.20294,0.236582,0.677086,0.522432,0.647993,0.690133,0.235951,0.017359,0.216329,0.241315,-9999,-9999
20090410,0.902,1,370.785,294.255,1,233.717,0,3.263,1,99.119,1,0,1,3.235,1,0.363,1,-9999,0,603.9087083,1,98.71425,1,-9999,0,-9999,0,393.24,1,1.706,1,13.657,1,-9999,1,11.1144,-9999,-9999,-9999,-9999,1.83871,83.8239,-9999,-9999,-9999,-9999,6.72019,0.605839,1,0.141413,0.590112,0.605839,0.607323,1,1,1,0.921645,0.893663,0.919992,0.938019,0.299407,0.292983,0.314238,0.342195,0.502514,0.406548,0.474019,0.516944,0.188883,0.0057899,0.17099,0.194243,-9999,-9999
20090411,1.212,1,373.708,292.177,1,231.425,0,3.71,1,99.735,1,0,1,3.632,1,0.514958333,1,-9999,0,599.6320833,1,103.3154167,1,-9999,0,-9999,0,393.609,1,1.934,1,13.723,1,-9999,1,15.1974,-9999,-9999,-9999,-9999,1.83164,108.626,-9999,-9999,-9999,-9999,6.85571,0.582938,1,0.138203,0.561809,0.573002,0.625965,1,1,1,1.04993,1.04993,1.07701,1.08618,0.504623,0.410773,0.472808,0.503577,0.552744,0.482714,0.533114,0.562902,0.153317,0.016327,0.139299,0.156046,-9999,-9999
20090412,1.407,1,376.609,294.65,1,229.849,0,4.31,1,100.05,1,0,1,2.778,1,0.312791667,1,-9999,0,604.7173333,1,114.8617917,1,-9999,0,-9999,0,393.978,1,1.869,1,13.735,1,-9999,1,16.7677,-9999,-9999,-9999,-9999,1.81213,78.9394,-9999,-9999,-9999,-9999,6.92472,0.584006,1,0.127557,0.574751,0.582463,0.705352,1,1,1,1.17718,1.17718,1.22945,1.24929,0.653699,0.496143,0.594713,0.660164,0.621396,0.564356,0.613585,0.624028,0.139932,0.0475748,0.126008,0.138879,-9999,-9999
20090413,2.312,1,379.485,181.382,1,264.905,0,5.047,1,99.218,1,0,1,3.637,1,0.440333333,1,-9999,0,372.295625,1,259.74175,1,-9999,0,-9999,0,394.48,1,1.928,1,13.587,1,-9999,1,9.06873,-9999,-9999,-9999,-9999,1.21499,35.3348,-9999,-9999,-9999,-9999,4.58492,0.663223,1,0.124939,0.626202,0.647122,0.658015,1,1,1,1.34524,1.34524,1.40065,1.43488,0.767175,0.710713,0.736483,0.771752,0.7816,0.745605,0.771824,0.777382,0.153942,0.121384,0.141958,0.151044,-9999,-9999
20090414,5.761,1,382.336,197.092,1,281.521,0,6.88,1,98.883,1,0,1,4.543,1,0.547041667,1,-9999,0,404.5180417,1,288.2935,1,-9999,0,-9999,0,394.363,1,2.895,1,13.68,1,-9999,1,18.6415,-9999,-9999,-9999,-9999,1.76786,52.6766,-9999,-9999,-9999,-9999,5.90025,1.0819,0.958333,0.117844,1.02603,1.08058,1.08717,1,0.958333,0.958333,1.68152,1.63558,1.70736,1.71648,0.638552,0.590073,0.628816,0.636609,1.13322,1.11167,1.1209,1.13565,0.316051,0.284299,0.300153,0.316051,-9999,-9999
20090415,8.605,1,385.161,309.549,1,269.702,0,8.821,1,99.591,1,0,1,3.156,1,0.334833333,1,-9999,-9999,635.2299167,1,98.09679167,1,-9999,-9999,-9999,-9999,395.903,1,5.021,1,13.889,1,-9999,1,21.3354,-9999,-9999,-9999,-9999,2.03148,79.2688,-9999,-9999,-9999,-9999,6.91934,0.990834,0.958333,0.125239,0.908209,0.934524,0.990834,0.958333,0.916667,0.958333,1.95294,1.79914,1.95239,1.95528,0.89442,0.8929,0.961499,1.01841,1.84572,1.82128,1.84572,1.85538,0.795262,0.75723,0.794233,0.799827,-9999,-9999
20090416,10.594,1,387.96,307.949,1,263.531,0,10.39,1,100.176,1,0,1,2.012,1,0.230333333,1,-9999,0,631.9362083,1,110.4090833,1,-9999,0,-9999,0,395.939,1,5.603,1,13.353,1,-9999,1,21.7774,-9999,-9999,-9999,-9999,2.13524,102.251,-9999,-9999,-9999,-9999,6.82458,1.20985,0.833333,0.122115,1.12497,1.17081,1.20985,0.833333,0.875,0.833333,2.05305,1.95234,1.991,2.05305,0.774269,0.779408,0.803681,0.882236,2.95267,2.93356,2.94458,2.98879,1.33991,1.32062,1.33159,1.35664,-9999,-9999
20090417,13.34,1,390.731,299.867,1,283.675,0,12.859,1,99.62,1,0,1,4.882,1,0.651083333,1,-9999,0,615.3334583,1,128.9790417,1,-9999,0,-9999,0,396.949,1,6.445,1,12.6,1,-9999,1,15.5267,-9999,-9999,-9999,-9999,1.669,80.4973,-9999,-9999,-9999,-9999,6.99325,1.94847,0.916667,0.130283,1.75009,1.91661,1.92592,0.916667,0.916667,0.916667,2.19013,2.00747,2.01578,2.16878,0.115422,0.0961165,0.264359,0.312095,3.43219,3.4172,3.43219,3.46384,1.32594,1.30645,1.31774,1.33908,-9999,-9999
20090418,11.083,1,393.475,244.823,1,320.707,0.333333,7.589,1,98.929,0,0,1,4.391,1,0.676416667,1,-9999,0,502.3909583,1,263.8914167,1,-9999,0,-9999,0,399.345,1,8.063,1,11.413,1,-9999,1,17.1573,-9999,-9999,-9999,-9999,1.76531,64.9792,-9999,-9999,-9999,-9999,5.96119,1.15291,1,0.127848,1.15291,1.15291,1.15291,1,1,1,2.01819,1.89168,1.90515,1.93158,0.752246,0.74228,0.752246,0.864963,2.52771,2.48932,2.51428,2.51851,1.06421,1.05807,1.06688,1.08137,-9999,-9999
20090419,4.023,1,396.19,86.038,1,304.961,0.5,3.641,1,98.928,0,0,1,5.11,1,0.724083333,1,-9999,0,176.539875,1,148.7306667,1,-9999,0,-9999,0,393.707,1,5.597,1,10.596,1,-9999,1,15.1632,-9999,-9999,-9999,-9999,1.71456,12.1807,-9999,-9999,-9999,-9999,2.72431,0.686516,1,0.124983,0.686516,0.686516,0.686516,1,1,1,1.55007,1.54523,1.61717,1.6341,0.948816,0.858715,0.930654,0.947581,1.47375,1.36439,1.37957,1.45366,0.463318,0.41763,0.428585,0.454289,-9999,-9999
20090420,3.541,1,398.877,23.428,1,323.541,1,4.337,1,97.274,0,13.2,1,4.683,0.375,-9999,0,-9999,0,48.07975,1,44.55783333,1,-9999,0,-9999,0,395.182,1,4.547,1,10.862,1,-9999,1,3.98722,-9999,-9999,-9999,-9999,1.03296,-13.1405,-9999,-9999,-9999,-9999,2.42094,1.31647,1,0.122385,1.28053,1.30874,1.31089,1,1,1,1.46955,1.46574,1.52145,1.53115,0.220593,0.163354,0.214416,0.220609,1.30722,1.04424,1.10424,1.29242,0.143249,0.0927945,0.127188,0.140344,-9999,-9999
20090421,3.387,1,401.534,148.586,1,322.149,0.666667,4.235,1,96.871,0,3.4,1,3.544,0.708333,0.540058824,0.708333333,-9999,0,304.7334167,1,230.435,1,-9999,0,-9999,0,395.106,1,5.13,1,12.037,1,-9999,1,15.9512,-9999,-9999,-9999,-9999,1.72055,33.5559,-9999,-9999,-9999,-9999,4.78953,1.06747,1,0.132014,1.0286,1.06045,1.0664,1,1,1,1.40572,1.40305,1.42339,1.4335,0.367315,0.355871,0.367315,0.39123,1.16638,0.908225,0.954274,1.15465,0.621687,0.494047,0.524336,0.61805,-9999,-9999
20090422,2.047,1,404.161,123.564,1,295.83,0.916667,3.093,1,97.841,1,0.6,1,5.481,1,0.829958333,1,-9999,-9999,253.5685417,1,213.2214167,1,-9999,-9999,-9999,-9999,393.397,1,4.71,1,11.662,1,-9999,1,16.025,-9999,-9999,-9999,-9999,1.8153,52.2173,-9999,-9999,-9999,-9999,6.36897,-0.201319,1,0.144213,-0.201319,-0.201319,-0.201319,1,1,1,1.35661,1.35661,1.39933,1.4211,1.62371,1.55793,1.60065,1.62241,0.95276,0.863465,0.93381,0.94856,0.522968,0.452586,0.506671,0.521468,-9999,-9999
20090423,4.93,1,406.756,269.711,1,290.718,0.791667,4.067,1,98.762,1,0,1,2.662,1,0.342625,1,-9999,0,553.48025,1,-9999,0,-9999,0,-9999,0,393.882,1,5.143,1,11.111,1,-9999,1,24.0777,-9999,-9999,-9999,-9999,2.56298,98.6572,-9999,-9999,-9999,-9999,7.45002,0.768948,0.916667,0.136117,0.639233,0.64312,0.701454,0.958333,0.958333,0.916667,1.60056,1.57793,1.59026,1.59681,0.836669,0.877927,0.936259,0.957574,1.10526,1.04271,1.08474,1.10498,0.867635,0.772818,0.863525,0.869436,-9999,-9999
20090424,10.172,1,409.321,287.338,1,311.924,0.791667,6.985,1,97.958,1,0,0.541667,3.509,1,0.422625,1,-9999,0,589.6371667,1,104.5231538,0.541666667,-9999,0,-9999,0,396.093,1,7.969,1,10.575,1,-9999,1,9.67984,-9999,-9999,-9999,-9999,1.76673,84.7018,-9999,-9999,-9999,-9999,6.82354,1.2644,0.958333,0.138359,1.20053,1.24705,1.25498,0.833333,0.958333,0.916667,2.00321,1.81741,1.83288,2.00291,0.576917,0.569984,0.585465,0.755862,1.60338,1.39183,1.53983,1.59908,1.05578,0.869353,0.978313,1.05578,-9999,-9999
20090425,8.33,1,411.854,51.31,1,338.155,1,3.14,1,98.615,1,8.2,1,3.699,0.583333,0.487571429,0.583333333,28.90754167,1,120.1339583,1,105.6231667,1,5.421695652,0.958333333,355.1658333,1,396.129,1,8.284,1,10.855,1,-9999,1,6.68229,-9999,-9999,-9999,-9999,1.17038,-3.9554,-9999,-9999,-9999,-9999,3.04026,1.8337,0.958333,0.140092,1.7486,1.75588,1.8337,1,1,0.958333,1.96685,1.85515,1.8702,1.96658,0.0213733,0.0299969,0.0847647,0.215659,1.6143,1.393,1.55214,1.6143,0.368216,0.312601,0.366795,0.372855,-9999,-9999
20090426,2.717,1,414.354,43.777,1,319.358,1,2.466,1,99.456,1,2,1,5.259,0.875,0.737238095,0.875,30.91116667,1,103.3790417,1,91.58416667,1,4.401583333,1,327.869875,1,394.33,1,5.324,1,11.026,1,-9999,1,3.06854,-9999,-9999,-9999,-9999,1.05431,1.07118,-9999,-9999,-9999,-9999,3.2136,0.748079,1,0.121356,0.747268,0.748079,0.748503,1,1,1,1.66372,1.66372,1.7635,1.77914,1.032,0.915129,1.0048,1.03106,1.21742,1.10453,1.18482,1.23467,0.471116,0.42388,0.451351,0.478499,-9999,-9999
20090427,12.696,1,416.82,78.046,1,356.795,1,4.909,1,98.636,1,0,1,5.472,0.791667,0.877789474,0.791666667,50.36083333,1,177.4315417,1,146.07875,1,8.969391304,0.958333333,375.847,1,394.709,1,7.819,1,10.841,1,-9999,1,17.7615,-9999,-9999,-9999,-9999,2.26497,-6.52712,-9999,-9999,-9999,-9999,3.71849,2.32838,1,0.14034,2.32698,2.32862,2.32933,1,1,1,2.41941,2.17815,2.18207,2.41896,-0.150145,-0.150233,-0.146311,0.0898442,2.77244,2.60906,2.77896,2.79083,0.788633,0.721508,0.778256,0.798785,-9999,-9999
20090428,6.934,1,419.254,319.792,1,262.346,1,5.001,1,100.161,1,0,1,3.621,1,0.516291667,1,190.9800833,1,668.9801667,1,119.3605417,1,37.983125,1,352.44975,1,393.424,1,7.612,1,10.536,1,-9999,1,27.8307,-9999,-9999,-9999,-9999,3.31364,130.225,-9999,-9999,-9999,-9999,12.1433,0.350325,1,0.189913,0.350325,0.350946,0.381343,1,1,1,2.07618,2.07532,2.07714,2.0957,1.72682,1.69019,1.7268,1.74476,1.94048,1.82836,1.93573,1.97402,1.89883,1.81084,1.88386,1.91587,-9999,-9999
20090429,9.027,1,421.653,309.352,1,269.03,1,7.341,1,100.17,1,0,1,3.59,1,0.477916667,1,178.855625,1,646.8725,1,135.1425833,1,38.29720833,1,360.509,1,394.287,1,7.45,1,10.209,1,-9999,1,29.2108,-9999,-9999,-9999,-9999,2.90848,94.0749,-9999,-9999,-9999,-9999,11.0009,-0.0308211,1,0.170783,-0.0592271,-0.0340079,-0.0308211,1,1,1,2.29008,2.22492,2.24304,2.28993,2.25536,2.25536,2.25995,2.34749,2.00664,1.9779,2.01566,2.05563,1.70317,1.65825,1.70317,1.72804,-9999,-9999
20090430,10.051,1,424.018,111.084,1,354.266,1,5.381,1,98.411,1,3,1,2.25,0.958333,0.317608696,0.958333333,88.12795833,1,246.7175833,1,202.716,1,11.43516667,1,365.6392917,1,398.244,1,8.389,1,9.993,1,-9999,1,-0.303413,-9999,-9999,-9999,-9999,1.8178,18.3852,-9999,-9999,-9999,-9999,5.7228,1.50823,0.958333,0.144378,1.44274,1.49887,1.50871,0.958333,0.958333,0.958333,2.38835,2.26862,2.30531,2.35901,0.785513,0.785513,0.836925,0.924587,1.62815,1.66428,1.69759,1.74881,0.676018,0.67733,0.699931,0.730038,-9999,-9999
20090501,7.571,1,426.347,218.114,1,297.034,1,3.753,1,98.133,1,0.1,1,5.289,1,0.800791667,1,135.436875,1,452.299125,1,223.5563333,1,26.33333333,1,352.7806667,1,394.796,1,8.408,1,9.9,1,-9999,1,21.9871,-9999,-9999,-9999,-9999,2.76914,96.4126,-9999,-9999,-9999,-9999,10.1662,0.956337,1,0.156556,0.958846,0.97211,0.975174,1,1,1,2.20122,2.10572,2.20138,2.23776,1.24867,1.13055,1.22621,1.28142,1.08753,1.15633,1.2107,1.35841,0.856588,0.88464,0.91441,0.990145,-9999,-9999
20090502,7.211,1,428.639,302.065,1,272.015,1,4.82,1,98.174,1,0,1,4.429,1,0.628166667,1,184.8555833,1,627.6368333,1,165.9838333,1,36.701875,1,351.78475,1,396.937,1,7.62,1,9.689,1,-9999,1,23.9433,-9999,-9999,-9999,-9999,2.71336,151.2,-9999,-9999,-9999,-9999,11.3666,0.805315,1,0.16726,0.805315,0.809042,0.81241,1,1,1,2.17393,2.04984,2.17477,2.24535,1.39075,1.2408,1.36321,1.43978,0.907499,0.974946,1.1048,1.37732,0.921495,0.963244,1.02843,1.17224,-9999,-9999
20090503,9.652,1,430.897,312.249,1,274.716,1,7.363,1,98.326,1,0,1,4.297,1,0.569166667,1,183.7814583,1,650.0922083,1,134.4942083,1,37.65958333,1,364.6584583,1,397.032,1,8.343,1,9.442,1,-9999,1,25.0989,-9999,-9999,-9999,-9999,2.36826,142.747,-9999,-9999,-9999,-9999,11.022,0.703859,0.958333,0.176597,0.522693,0.703217,0.721137,0.958333,0.958333,0.958333,2.35863,2.1785,2.35732,2.36651,1.58351,1.59138,1.69012,1.81439,1.61619,1.64724,1.85235,2.02816,1.28123,1.29034,1.42575,1.47741,-9999,-9999
20090504,12.156,1,433.116,319.931,1,277.179,1,9.897,1,99.033,1,0,1,3.311,1,0.329583333,1,181.9813333,1,679.91075,1,138.2822917,1,38.0805,1,376.1167917,1,397.315,1,8.81,1,9.199,1,-9999,1,30.5131,-9999,-9999,-9999,-9999,3.7948,98.3929,-9999,-9999,-9999,-9999,11.4286,0.921711,1,0.174857,0.751585,0.857869,0.902703,0.958333,0.958333,1,2.59215,2.30541,2.48727,2.58963,1.56514,1.56622,1.60847,1.70822,3.0339,2.67052,3.28031,3.46437,2.10037,1.94542,2.29068,2.34419,-9999,-9999
20090505,13.647,1,435.299,293.725,1,298.325,1,11.542,1,98.822,1,0,1,4.17,1,0.481833333,1,170.9315833,1,626.804,1,229.5714167,1,35.45304167,1,384.980625,1,396.523,1,9.637,1,8.944,1,-9999,1,25.1244,-9999,-9999,-9999,-9999,3.18681,91.2322,-9999,-9999,-9999,-9999,11.8251,0.941826,1,0.1941,0.826771,0.88014,0.937199,0.833333,1,0.875,2.80122,2.42079,2.60728,2.74979,1.62502,1.6666,1.72103,1.83374,4.21985,3.38059,4.21985,4.44612,2.62229,2.16253,2.61899,2.64953,-9999,-9999
20090506,15.315,1,437.445,184.264,1,326.978,1,9.332,1,98.091,1,0,1,3.512,1,0.400166667,1,96.71433333,1,407.40425,1,266.384125,1,22.96983333,1,390.9039583,1,400.868,1,10.26,1,8.701,1,-9999,1,21.6403,-9999,-9999,-9999,-9999,4.01127,46.738,-9999,-9999,-9999,-9999,9.64535,2.30945,0.916667,0.187554,2.12863,2.30734,2.33577,0.666667,0.875,0.75,3.0302,2.59069,2.73643,2.904,0.361142,0.415062,0.491189,0.723062,5.30259,3.96809,4.85083,5.0626,2.53097,1.81097,2.21857,2.38668,-9999,-9999
20090507,13.406,1,439.551,194.011,1,339.346,1,5.748,1,97.635,1,11.1,1,3.405,0.916667,0.519863636,0.916666667,130.6117917,1,414.1847917,1,179.0729583,1,21.825,1,380.510625,1,399.592,1,11.054,1,9.269,1,-9999,1,27.8213,-9999,-9999,-9999,-9999,4.17454,69.2637,-9999,-9999,-9999,-9999,9.00193,1.75626,1,0.179119,1.65801,1.72717,1.75626,1,1,1,2.97401,2.63559,2.73416,2.8928,0.922928,0.977896,1.00795,1.07598,4.97916,4.08692,4.52581,4.61206,2.32165,1.78705,2.03613,2.12982,-9999,-9999
20090508,13.516,1,441.618,316.602,1,298.24,1,6.65,1,97.634,1,0,1,3.795,1,0.513583333,1,191.5998333,1,675.2740833,1,153.8709583,1,37.754625,1,384.8212917,1,398.334,1,11.675,1,9.885,1,-9999,1,49.8329,-9999,-9999,-9999,-9999,5.24522,127.726,-9999,-9999,-9999,-9999,11.0197,1.33041,1,0.2088,1.31546,1.33041,1.36157,1,1,1,3.0773,2.74252,2.80755,2.95774,1.42706,1.42706,1.47761,1.59618,4.33682,4.02548,4.14909,4.32671,2.6388,2.40343,2.52689,2.61498,-9999,-9999
20090509,6.024,1,443.647,207.635,1,314.719,1,3.062,1,98.063,1,0,1,4.601,1,0.725125,1,148.9107917,1,434.2679583,1,276.3026667,1,24.49458333,1,348.656125,1,396.774,1,9.957,1,9.693,1,-9999,1,23.7125,-9999,-9999,-9999,-9999,3.59416,121.292,-9999,-9999,-9999,-9999,10.9043,0.5496,1,0.215981,0.5496,0.556313,0.614722,1,1,1,2.55884,2.53568,2.57793,2.64828,2.02977,1.88857,2.00965,2.09832,2.69318,2.66586,2.71701,2.82796,1.83305,1.80041,1.84125,1.90233,-9999,-9999
20090510,5.3,1,445.636,302.401,1,276.673,1,4.335,1,99.01,1,0,1,3.716,1,0.567,1,195.7758333,1,624.049375,1,223.8685417,1,36.60054167,1,346.144875,1,395.073,1,8.951,1,9.509,1,-9999,1,18.977,-9999,-9999,-9999,-9999,2.9654,123.535,-9999,-9999,-9999,-9999,9.44015,0.30781,1,0.246824,0.30781,0.332314,0.396394,1,1,1,2.67973,2.68172,2.7717,2.81431,2.46389,2.34877,2.40079,2.50578,2.587,2.53133,2.60674,2.62495,2.26812,2.21474,2.27139,2.28806,-9999,-9999
20090511,7.616,1,447.585,337.301,1,247.943,1,7.103,1,99.243,1,0,1,2.586,1,0.326583333,1,188.360125,1,699.90225,1,154.0180833,1,41.65945833,1,354.0765,1,395.935,1,8.414,1,9.317,1,-9999,1,26.8747,-9999,-9999,-9999,-9999,4.23883,133.274,-9999,-9999,-9999,-9999,10.8167,0.695178,1,0.226178,0.63359,0.656247,0.695178,1,1,1,3.11433,3.13217,3.13835,3.1829,2.39181,2.43699,2.45206,2.5462,3.15034,3.06825,3.09786,3.17167,2.54045,2.49763,2.51626,2.5514,-9999,-9999
20090512,12.22,1,449.492,312.427,1,283.276,1,9.361,1,99.228,1,0,1,2.813,1,0.416375,1,181.8966667,1,659.2828333,1,180.5857917,1,38.988125,1,374.0551667,1,397.008,1,9.306,1,9.089,1,-9999,1,28.5943,-9999,-9999,-9999,-9999,4.80779,128.176,-9999,-9999,-9999,-9999,10.0436,1.65064,1,0.196548,1.51955,1.62017,1.65064,1,1,1,3.69654,3.50069,3.57327,3.70845,1.84284,1.84983,2.08794,2.17225,4.30213,4.13633,4.27811,4.36215,2.6359,2.60397,2.62836,2.67049,-9999,-9999
