,red,nir,ndvi,nirv
2006-09-06,138.00,3412.00,0.92,3146.73
2006-09-07,149.00,3401.00,0.92,3115.51
2006-09-08,149.00,3394.00,0.92,3108.53
2006-09-09,149.00,3386.00,0.92,3100.56
2006-09-10,149.00,3378.00,0.92,3092.59
2006-09-11,165.00,3352.00,0.91,3037.48
2006-09-12,164.00,3344.00,0.91,3031.33
2006-09-13,172.00,3290.00,0.90,2963.09
2006-09-14,172.00,3277.00,0.90,2950.16
2006-09-15,174.00,3248.00,0.90,2917.69
2006-09-16,174.00,3238.00,0.90,2907.75
2006-09-17,176.00,3190.00,0.90,2856.41
2006-09-18,171.00,3162.00,0.90,2837.55
2006-09-19,173.00,3145.00,0.90,2817.04
2006-09-20,173.00,3136.00,0.90,2808.09
2006-09-21,174.00,3156.00,0.90,2826.18
2006-09-22,174.00,3146.00,0.90,2816.24
2006-09-23,177.00,3117.00,0.89,2782.02
2006-09-24,184.00,3092.00,0.89,2744.67
2006-09-25,184.00,3082.00,0.89,2734.73
2006-09-26,184.00,3073.00,0.89,2725.79
2006-09-27,184.00,3064.00,0.89,2716.85
2006-09-28,191.00,3042.00,0.88,2682.57
2006-09-29,206.00,2996.00,0.87,2610.51
2006-09-30,211.00,2965.00,0.87,2571.04
2006-10-01,211.00,2954.00,0.87,2560.13
2006-10-02,212.00,2943.00,0.87,2547.49
2006-10-03,218.00,2933.00,0.86,2527.16
2006-10-04,220.00,2896.00,0.86,2487.07
2006-10-05,238.00,2838.00,0.85,2398.83
2006-10-06,244.00,2812.00,0.84,2362.96
2006-10-07,257.00,2758.00,0.83,2287.81
2006-10-08,257.00,2748.00,0.83,2277.96
2006-10-09,259.00,2728.00,0.83,2254.92
2006-10-10,277.00,2690.00,0.81,2187.72
2006-10-11,277.00,2681.00,0.81,2178.88
2006-10-12,288.00,2651.00,0.80,2131.44
2006-10-13,295.00,2663.00,0.80,2131.84
2006-10-14,309.00,2603.00,0.79,2050.58
2006-10-15,337.00,2549.00,0.77,1953.70
2006-10-16,303.00,2564.00,0.79,2022.05
2006-10-17,356.00,2490.00,0.75,1867.06
2006-10-18,358.00,2480.00,0.75,1854.32
2006-10-19,360.00,2471.00,0.75,1842.56
2006-10-20,372.00,2486.00,0.74,1838.84
2006-10-21,448.00,2339.00,0.68,1587.03
2006-10-22,534.00,2149.00,0.60,1293.57
2006-10-23,533.00,2142.00,0.60,1288.40
2006-10-24,533.00,2134.00,0.60,1281.04
2006-10-25,536.00,2143.00,0.60,1285.48
2006-10-26,540.00,1984.00,0.57,1135.06
2006-10-27,539.00,1977.00,0.57,1129.94
2006-10-28,549.00,1945.00,0.56,1088.70
2006-10-29,554.00,1904.00,0.55,1045.73
2006-10-30,553.00,1897.00,0.55,1040.64
2006-10-31,552.00,1890.00,0.55,1035.55
2006-11-01,556.00,1886.00,0.54,1027.18
2006-11-02,554.00,1842.00,0.54,990.19
2006-11-03,553.00,1840.00,0.54,989.59
2006-11-04,541.00,1790.00,0.54,959.12
2006-11-05,543.00,1786.00,0.53,953.20
2006-11-06,546.00,1667.00,0.51,844.42
2006-11-07,540.00,1629.00,0.50,817.88
2006-11-08,538.00,1625.00,0.50,816.63
2006-11-09,536.00,1620.00,0.50,814.51
2006-11-10,528.00,1584.00,0.50,792.00
2006-11-11,507.00,1559.00,0.51,793.84
2006-11-12,446.00,1382.00,0.51,707.63
2006-11-13,444.00,1376.00,0.51,704.63
2006-11-14,452.00,1359.00,0.50,680.63
2006-11-15,476.00,1365.00,0.48,659.14
2006-11-16,465.00,1312.00,0.48,625.36
2006-11-17,474.00,1337.00,0.48,637.12
2006-11-18,474.00,1334.00,0.48,634.54
2006-11-19,473.00,1331.00,0.48,633.04
2006-11-20,480.00,1316.00,0.47,612.57
2006-11-21,479.00,1314.00,0.47,611.93
2006-11-22,478.00,1310.00,0.47,609.57
2006-11-23,476.00,1305.00,0.47,607.44
2006-11-24,476.00,1303.00,0.46,605.72
2006-11-25,475.00,1301.00,0.47,605.08
2006-11-26,478.00,1306.00,0.46,606.15
2006-11-27,478.00,1307.00,0.46,607.00
2006-11-28,477.00,1299.00,0.46,601.23
2006-11-29,487.00,1314.00,0.46,603.37
2006-11-30,488.00,1322.00,0.46,609.14
2006-12-01,486.00,1313.00,0.46,603.59
2006-12-02,496.00,1327.00,0.46,604.90
2006-12-03,496.00,1326.00,0.46,604.05
2006-12-04,495.00,1324.00,0.46,603.41
2006-12-05,494.00,1319.00,0.46,600.21
2006-12-06,494.00,1326.00,0.46,606.17
2006-12-07,488.00,1314.00,0.46,602.31
2006-12-08,487.00,1312.00,0.46,601.67
2006-12-09,486.00,1310.00,0.46,601.02
2006-12-10,486.00,1312.00,0.46,602.73
2006-12-11,486.00,1311.00,0.46,601.88
2006-12-12,484.00,1304.00,0.46,598.03
2006-12-13,490.00,1307.00,0.45,594.22
2006-12-14,492.00,1318.00,0.46,601.47
2006-12-15,481.00,1289.00,0.46,588.42
2006-12-16,476.00,1283.00,0.46,588.62
2006-12-17,466.00,1284.00,0.47,600.18
2006-12-18,478.00,1354.00,0.48,647.44
2006-12-19,472.00,1334.00,0.48,636.72
2006-12-20,491.00,1333.00,0.46,615.34
2006-12-21,490.00,1329.00,0.46,612.99
2006-12-22,495.00,1316.00,0.45,596.60
2006-12-23,488.00,1295.00,0.45,586.13
2006-12-24,489.00,1295.00,0.45,585.07
2006-12-25,496.00,1305.00,0.45,586.20
2006-12-26,508.00,1350.00,0.45,611.79
2006-12-27,508.00,1349.00,0.45,610.94
2006-12-28,508.00,1350.00,0.45,611.79
2006-12-29,508.00,1351.00,0.45,612.64
2006-12-31,503.00,1323.00,0.45,594.12
2007-01-01,504.00,1321.00,0.45,591.37
2007-01-02,510.00,1326.00,0.44,589.33
2007-01-03,510.00,1327.00,0.44,590.18
2007-01-04,512.00,1326.00,0.44,587.25
2007-01-05,510.00,1328.00,0.45,591.03
2007-01-06,509.00,1320.00,0.44,585.30
2007-01-07,510.00,1322.00,0.44,585.95
2007-01-08,511.00,1325.00,0.44,587.45
2007-01-09,510.00,1329.00,0.45,591.87
2007-01-10,512.00,1333.00,0.44,593.17
2007-01-11,520.00,1348.00,0.44,597.51
2007-01-12,541.00,1384.00,0.44,606.08
2007-01-13,543.00,1387.00,0.44,606.54
2007-01-14,544.00,1390.00,0.44,608.04
2007-01-15,545.00,1393.00,0.44,609.53
2007-01-16,552.00,1411.00,0.44,617.45
2007-01-17,553.00,1405.00,0.44,611.37
2007-01-18,558.00,1415.00,0.43,614.62
2007-01-19,560.00,1418.00,0.43,615.09
2007-01-20,561.00,1421.00,0.43,616.58
2007-01-21,562.00,1423.00,0.43,617.23
2007-01-22,563.00,1426.00,0.43,618.72
2007-01-23,564.00,1428.00,0.43,619.37
2007-01-24,565.00,1431.00,0.43,620.86
2007-01-25,583.00,1454.00,0.43,621.72
2007-01-26,584.00,1457.00,0.43,623.20
2007-01-27,596.00,1625.00,0.46,752.87
2007-01-28,874.00,1775.00,0.34,603.73
2007-01-29,876.00,1779.00,0.34,605.06
2007-01-30,878.00,1782.00,0.34,605.61
2007-01-31,880.00,1785.00,0.34,606.16
2007-02-01,882.00,1789.00,0.34,607.50
2007-02-02,883.00,1792.00,0.34,608.95
2007-02-03,885.00,1796.00,0.34,610.28
2007-02-04,887.00,1797.00,0.34,609.27
2007-02-05,889.00,1801.00,0.34,610.60
2007-02-06,890.00,1804.00,0.34,612.05
2007-02-07,892.00,1808.00,0.34,613.38
2007-02-08,894.00,1811.00,0.34,613.93
2007-02-09,896.00,1815.00,0.34,615.27
2007-02-10,2239.00,2927.00,0.13,389.81
2007-02-11,2239.00,2929.00,0.13,391.06
2007-02-12,2240.00,2931.00,0.13,391.67
2007-02-13,2241.00,2932.00,0.13,391.65
2007-02-14,2241.00,2935.00,0.13,393.53
2007-02-15,2090.00,2876.00,0.16,455.20
2007-02-16,2092.00,2879.00,0.16,455.80
2007-02-17,2267.00,2965.00,0.13,395.56
2007-02-18,2268.00,2968.00,0.13,396.79
2007-02-19,2271.00,2972.00,0.13,397.36
2007-02-20,,,,
2007-02-21,,,,
2007-02-22,631.00,1763.00,0.47,833.63
2007-02-23,633.00,1759.00,0.47,828.02
2007-02-24,661.00,1749.00,0.45,789.59
2007-02-25,682.00,1767.00,0.44,782.85
2007-02-26,685.00,1768.00,0.44,780.57
2007-02-27,684.00,1745.00,0.44,762.23
2007-02-28,691.00,1739.00,0.43,749.99
2007-03-01,694.00,1738.00,0.43,746.08
2007-03-02,708.00,1767.00,0.43,756.06
2007-03-03,723.00,1711.00,0.41,694.52
2007-03-04,727.00,1719.00,0.41,697.16
2007-03-05,731.00,1727.00,0.41,699.79
2007-03-06,735.00,1735.00,0.40,702.43
2007-03-07,740.00,1744.00,0.40,704.90
2007-03-08,744.00,1753.00,0.40,708.36
2007-03-09,749.00,1762.00,0.40,710.83
2007-03-10,748.00,1762.00,0.40,711.82
2007-03-11,751.00,1769.00,0.40,714.62
2007-03-12,748.00,1772.00,0.41,720.05
2007-03-13,751.00,1780.00,0.41,723.67
2007-03-14,754.00,1787.00,0.41,726.47
2007-03-15,768.00,1815.00,0.41,735.70
2007-03-16,773.00,1826.00,0.41,739.81
2007-03-17,776.00,1833.00,0.41,742.61
2007-03-18,778.00,1841.00,0.41,747.23
2007-03-19,764.00,1843.00,0.41,762.79
2007-03-20,767.00,1852.00,0.41,767.25
2007-03-21,771.00,1860.00,0.41,769.87
2007-03-22,774.00,1868.00,0.41,773.50
2007-03-23,778.00,1876.00,0.41,776.13
2007-03-24,768.00,1916.00,0.43,819.51
2007-03-25,727.00,1826.00,0.43,786.05
2007-03-26,709.00,1855.00,0.45,829.11
2007-03-27,712.00,1861.00,0.45,831.05
2007-03-28,693.00,1863.00,0.46,852.78
2007-03-29,696.00,1868.00,0.46,853.86
2007-03-30,699.00,1874.00,0.46,855.79
2007-03-31,702.00,1879.00,0.46,856.87
2007-04-01,705.00,1885.00,0.46,858.80
2007-04-02,714.00,1903.00,0.45,864.60
2007-04-03,717.00,1909.00,0.45,866.54
2007-04-04,720.00,1915.00,0.45,868.47
2007-04-05,717.00,1967.00,0.47,916.08
2007-04-06,719.00,1973.00,0.47,919.07
2007-04-07,722.00,1979.00,0.47,920.99
2007-04-08,728.00,1976.00,0.46,912.00
2007-04-09,712.00,1896.00,0.45,860.76
2007-04-10,713.00,1901.00,0.45,863.96
2007-04-11,715.00,1904.00,0.45,864.40
2007-04-12,717.00,1909.00,0.45,866.54
2007-04-13,747.00,1983.00,0.45,897.80
2007-04-14,749.00,1988.00,0.45,899.94
2007-04-15,751.00,1992.00,0.45,901.23
2007-04-16,736.00,2029.00,0.47,948.82
2007-04-17,739.00,2038.00,0.47,953.32
2007-04-18,741.00,2051.00,0.47,962.32
2007-04-19,743.00,2060.00,0.47,967.90
2007-04-20,723.00,2103.00,0.49,1026.94
2007-04-21,721.00,2113.00,0.49,1037.86
2007-04-22,669.00,2245.00,0.54,1214.18
2007-04-23,668.00,2254.00,0.54,1223.42
2007-04-24,650.00,2262.00,0.55,1252.18
2007-04-25,636.00,2411.00,0.58,1404.50
2007-04-26,604.00,2462.00,0.61,1491.98
2007-04-27,601.00,2473.00,0.61,1506.00
2007-04-28,600.00,2477.00,0.61,1510.99
2007-04-29,421.00,2790.00,0.74,2058.40
2007-04-30,420.00,2798.00,0.74,2067.63
2007-05-01,419.00,2806.00,0.74,2076.88
2007-05-02,455.00,3080.00,0.74,2287.13
2007-05-03,455.00,3101.00,0.74,2307.44
2007-05-04,380.00,3083.00,0.78,2406.40
2007-05-05,351.00,3506.00,0.82,2867.88
2007-05-06,304.00,3612.00,0.84,3051.20
2007-05-07,285.00,3911.00,0.86,3379.72
2007-05-08,235.00,4243.00,0.90,3797.67
2007-05-09,235.00,4254.00,0.90,3808.60
2007-05-10,245.00,4393.00,0.89,3928.88
2007-05-11,243.00,4442.00,0.90,3981.21
2007-05-12,241.00,4483.00,0.90,4025.59
2007-05-13,240.00,4512.00,0.90,4056.24
2007-05-14,239.00,4530.00,0.90,4075.96
2007-05-15,231.00,4603.00,0.90,4163.08
2007-05-16,231.00,4612.00,0.90,4172.04
2007-05-17,231.00,4620.00,0.90,4180.00
2007-05-18,234.00,4622.00,0.90,4176.55
2007-05-19,234.00,4629.00,0.90,4183.52
2007-05-20,236.00,4670.00,0.90,4220.71
2007-05-21,236.00,4686.00,0.90,4236.63
2007-05-22,236.00,4709.00,0.90,4259.53
2007-05-23,235.00,4707.00,0.90,4259.35
2007-05-24,235.00,4711.00,0.90,4263.33
2007-05-25,235.00,4715.00,0.91,4267.31
2007-05-26,229.00,4697.00,0.91,4260.29
2007-05-27,226.00,4749.00,0.91,4317.53
2007-05-28,212.00,4799.00,0.92,4392.94
2007-05-29,186.00,4821.00,0.93,4462.82
2007-05-30,172.00,4821.00,0.93,4488.85
2007-05-31,172.00,4827.00,0.93,4494.84
2007-06-01,170.00,4951.00,0.93,4622.29
2007-06-02,170.00,4957.00,0.93,4628.27
2007-06-03,198.00,4785.00,0.92,4404.74
2007-06-04,206.00,4843.00,0.92,4447.81
2007-06-05,216.00,4863.00,0.91,4449.37
2007-06-06,221.00,4878.00,0.91,4455.16
2007-06-07,223.00,4895.00,0.91,4468.43
2007-06-08,223.00,4899.00,0.91,4472.42
2007-06-09,224.00,4903.00,0.91,4474.57
2007-06-10,225.00,4908.00,0.91,4477.73
2007-06-11,225.00,4910.00,0.91,4479.72
2007-06-12,226.00,4911.00,0.91,4478.89
2007-06-13,230.00,4902.00,0.91,4462.62
2007-06-14,234.00,4917.00,0.91,4470.26
2007-06-15,234.00,4917.00,0.91,4470.26
2007-06-16,233.00,4917.00,0.91,4472.08
2007-06-17,235.00,4938.00,0.91,4489.35
2007-06-18,223.00,4905.00,0.91,4478.40
2007-06-19,223.00,4870.00,0.91,4443.53
2007-06-20,224.00,4866.00,0.91,4437.72
2007-06-21,208.00,4844.00,0.92,4445.13
2007-06-22,194.00,4804.00,0.92,4431.06
2007-06-23,195.00,4835.00,0.92,4460.12
2007-06-24,205.00,4842.00,0.92,4448.65
2007-06-25,193.00,4763.00,0.92,4392.03
2007-06-26,193.00,4761.00,0.92,4390.04
2007-06-27,193.00,4758.00,0.92,4387.05
2007-06-28,172.00,4760.00,0.93,4428.00
2007-06-29,178.00,4794.00,0.93,4450.74
2007-06-30,178.00,4795.00,0.93,4451.74
2007-07-01,178.00,4793.00,0.93,4449.75
2007-07-02,178.00,4791.00,0.93,4447.75
2007-07-03,178.00,4773.00,0.93,4429.80
2007-07-04,178.00,4769.00,0.93,4425.81
2007-07-05,178.00,4768.00,0.93,4424.81
2007-07-06,182.00,4823.00,0.93,4472.24
2007-07-07,183.00,4820.00,0.93,4467.39
2007-07-08,184.00,4812.00,0.93,4457.55
2007-07-09,185.00,4808.00,0.93,4451.71
2007-07-10,185.00,4806.00,0.93,4449.71
2007-07-11,203.00,4844.00,0.92,4454.33
2007-07-12,199.00,4809.00,0.92,4426.82
2007-07-13,197.00,4893.00,0.92,4514.25
2007-07-14,189.00,4823.00,0.92,4459.25
2007-07-15,188.00,4841.00,0.93,4479.06
2007-07-16,185.00,4825.00,0.93,4468.66
2007-07-17,184.00,4823.00,0.93,4468.52
2007-07-18,183.00,4817.00,0.93,4464.40
2007-07-19,178.00,4860.00,0.93,4516.58
2007-07-20,178.00,4856.00,0.93,4512.59
2007-07-21,177.00,4846.00,0.93,4504.47
2007-07-22,173.00,4746.00,0.93,4412.17
2007-07-23,172.00,4630.00,0.93,4298.32
2007-07-24,176.00,4628.00,0.93,4288.90
2007-07-25,176.00,4617.00,0.93,4277.93
2007-07-26,176.00,4606.00,0.93,4266.96
2007-07-27,176.00,4595.00,0.93,4255.99
2007-07-28,178.00,4616.00,0.93,4273.22
2007-07-29,182.00,4447.00,0.92,4097.31
2007-07-30,167.00,4398.00,0.93,4076.22
2007-07-31,169.00,4343.00,0.93,4017.66
2007-08-01,169.00,4318.00,0.92,3992.73
2007-08-02,167.00,4318.00,0.93,3996.44
2007-08-03,169.00,4274.00,0.92,3948.86
2007-08-04,174.00,4274.00,0.92,3939.61
2007-08-05,176.00,4240.00,0.92,3902.03
2007-08-06,175.00,4245.00,0.92,3908.86
2007-08-07,174.00,4217.00,0.92,3882.79
2007-08-08,175.00,4221.00,0.92,3884.93
2007-08-09,172.00,4208.00,0.92,3877.51
2007-08-10,172.00,4197.00,0.92,3866.54
2007-08-11,172.00,4186.00,0.92,3855.58
2007-08-12,172.00,4176.00,0.92,3845.61
2007-08-13,172.00,4169.00,0.92,3838.63
2007-08-14,177.00,4130.00,0.92,3790.55
2007-08-15,189.00,4070.00,0.91,3708.77
2007-08-16,188.00,4022.00,0.91,3662.79
2007-08-17,187.00,4015.00,0.91,3657.64
2007-08-18,187.00,4006.00,0.91,3648.68
2007-08-19,186.00,3977.00,0.91,3621.62
2007-08-20,182.00,3954.00,0.91,3606.02
2007-08-21,181.00,3930.00,0.91,3583.94
2007-08-22,180.00,3921.00,0.91,3576.80
2007-08-23,179.00,3898.00,0.91,3555.72
2007-08-24,179.00,3861.00,0.91,3518.86
2007-08-25,180.00,3853.00,0.91,3509.07
2007-08-26,181.00,3832.00,0.91,3486.33
2007-08-27,182.00,3812.00,0.91,3464.59
2007-08-28,182.00,3801.00,0.91,3453.63
2007-08-29,181.00,3790.00,0.91,3444.50
2007-08-30,180.00,3765.00,0.91,3421.43
2007-08-31,182.00,3722.00,0.91,3374.97
2007-09-01,182.00,3713.00,0.91,3366.01
2007-09-02,182.00,3703.00,0.91,3356.05
2007-09-03,185.00,3690.00,0.90,3337.66
2007-09-04,188.00,3659.00,0.90,3301.37
2007-09-05,186.00,3640.00,0.90,3286.08
2007-09-06,189.00,3605.00,0.90,3245.83
2007-09-07,191.00,3590.00,0.90,3227.30
2007-09-08,190.00,3609.00,0.90,3248.01
2007-09-09,193.00,3610.00,0.90,3243.59
2007-09-10,193.00,3590.00,0.90,3223.69
2007-09-11,197.00,3586.00,0.90,3212.52
2007-09-12,196.00,3577.00,0.90,3205.36
2007-09-13,196.00,3553.00,0.90,3181.49
2007-09-14,196.00,3545.00,0.90,3173.54
2007-09-15,195.00,3528.00,0.90,3158.43
2007-09-16,195.00,3518.00,0.89,3148.48
2007-09-17,194.00,3508.00,0.90,3140.33
2007-09-18,194.00,3498.00,0.89,3130.39
2007-09-19,193.00,3472.00,0.89,3106.33
2007-09-20,196.00,3450.00,0.89,3079.07
2007-09-21,198.00,3451.00,0.89,3076.49
2007-09-22,200.00,3443.00,0.89,3064.96
2007-09-23,201.00,3434.00,0.89,3054.23
2007-09-24,201.00,3390.00,0.89,3010.50
2007-09-25,201.00,3381.00,0.89,3001.56
2007-09-26,201.00,3372.00,0.89,2992.61
2007-09-27,200.00,3357.00,0.89,2979.49
2007-09-28,200.00,3349.00,0.89,2971.54
2007-09-29,203.00,3346.00,0.89,2963.22
2007-09-30,202.00,3333.00,0.89,2952.09
2007-10-01,208.00,3276.00,0.88,2884.84
2007-10-02,207.00,3266.00,0.88,2876.68
2007-10-03,206.00,3256.00,0.88,2868.52
2007-10-04,205.00,3246.00,0.88,2860.36
2007-10-05,204.00,3237.00,0.88,2853.19
2007-10-06,205.00,3234.00,0.88,2848.44
2007-10-07,204.00,3219.00,0.88,2835.32
2007-10-08,203.00,3210.00,0.88,2828.15
2007-10-09,202.00,3202.00,0.88,2821.97
2007-10-10,201.00,3194.00,0.88,2815.80
2007-10-11,200.00,3186.00,0.88,2809.63
2007-10-12,233.00,3050.00,0.86,2617.07
2007-10-13,248.00,3034.00,0.85,2575.48
2007-10-14,249.00,3024.00,0.85,2563.89
2007-10-15,259.00,2993.00,0.84,2516.26
2007-10-16,259.00,2983.00,0.84,2506.38
2007-10-17,285.00,2914.00,0.82,2394.78
2007-10-18,284.00,2907.00,0.82,2389.55
2007-10-19,283.00,2900.00,0.82,2384.32
2007-10-20,305.00,2869.00,0.81,2317.62
2007-10-21,325.00,2795.00,0.79,2212.71
2007-10-22,337.00,2770.00,0.78,2169.11
2007-10-23,338.00,2783.00,0.78,2180.21
2007-10-24,383.00,2812.00,0.76,2137.82
2007-10-25,397.00,2789.00,0.75,2093.94
2007-10-26,427.00,2772.00,0.73,2031.99
2007-10-27,431.00,2690.00,0.72,1947.04
2007-10-28,440.00,2666.00,0.72,1910.66
2007-10-29,464.00,2550.00,0.69,1764.86
2007-10-30,467.00,2546.00,0.69,1756.77
2007-10-31,499.00,2549.00,0.67,1714.39
2007-11-01,496.00,2559.00,0.68,1728.06
2007-11-02,493.00,2547.00,0.68,1720.90
2007-11-03,494.00,2536.00,0.67,1709.08
2007-11-04,496.00,2529.00,0.67,1699.66
2007-11-05,558.00,2428.00,0.63,1520.55
2007-11-06,566.00,2413.00,0.62,1496.08
2007-11-07,599.00,2370.00,0.60,1413.70
2007-11-08,582.00,2323.00,0.60,1392.20
2007-11-09,578.00,2131.00,0.57,1221.65
2007-11-10,584.00,2052.00,0.56,1142.77
2007-11-11,579.00,1949.00,0.54,1056.22
2007-11-12,603.00,1911.00,0.52,994.27
2007-11-13,600.00,1904.00,0.52,991.54
2007-11-14,620.00,1927.00,0.51,988.85
2007-11-15,607.00,1938.00,0.52,1013.55
2007-11-16,566.00,1820.00,0.53,956.53
2007-11-17,570.00,1671.00,0.49,820.96
2007-11-18,564.00,1584.00,0.47,752.18
2007-11-19,544.00,1497.00,0.47,698.99
2007-11-20,550.00,1614.00,0.49,793.57
2007-11-21,507.00,1463.00,0.49,709.96
2007-11-22,455.00,1272.00,0.47,601.75
2007-11-23,456.00,1275.00,0.47,603.25
2007-11-24,457.00,1278.00,0.47,604.75
2007-11-25,588.00,1566.00,0.45,711.03
2007-11-26,587.00,1563.00,0.45,709.53
2007-11-27,587.00,1563.00,0.45,709.53
2007-11-28,580.00,1521.00,0.45,681.23
2007-11-29,582.00,1524.00,0.45,681.68
2007-11-30,582.00,1527.00,0.45,684.22
2007-12-01,584.00,1529.00,0.45,683.82
2007-12-02,584.00,1532.00,0.45,686.36
2007-12-03,583.00,1527.00,0.45,683.17
2007-12-04,581.00,1522.00,0.45,681.03
2007-12-05,591.00,1542.00,0.45,687.50
2007-12-06,586.00,1526.00,0.45,679.19
2007-12-07,602.00,1550.00,0.44,682.81
2007-12-08,534.00,1587.00,0.50,787.89
2007-12-09,534.00,1586.00,0.50,787.02
2007-12-10,533.00,1585.00,0.50,787.26
2007-12-11,,,,
2007-12-12,,,,
2007-12-13,,,,
2007-12-14,,,,
2007-12-15,,,,
2007-12-16,490.00,1301.00,0.45,589.12
2007-12-17,551.00,1429.00,0.44,633.67
2007-12-18,543.00,1414.00,0.45,629.33
2007-12-19,543.00,1414.00,0.45,629.33
2007-12-20,543.00,1414.00,0.45,629.33
2007-12-21,543.00,1414.00,0.45,629.33
2007-12-22,543.00,1414.00,0.45,629.33
2007-12-23,538.00,1400.00,0.44,622.70
2007-12-24,540.00,1402.00,0.44,622.31
2007-12-25,539.00,1401.00,0.44,622.51
2007-12-26,539.00,1400.00,0.44,621.66
2007-12-27,539.00,1400.00,0.44,621.66
2007-12-28,539.00,1400.00,0.44,621.66
2007-12-29,539.00,1400.00,0.44,621.66
2007-12-31,540.00,1401.00,0.44,621.46
2008-01-01,555.00,1431.00,0.44,631.20
2008-01-02,517.00,1342.00,0.44,595.56
2008-01-03,,,,
2008-01-04,550.00,1404.00,0.44,613.62
2008-01-05,552.00,1408.00,0.44,614.92
2008-01-06,554.00,1411.00,0.44,615.38
2008-01-07,555.00,1415.00,0.44,617.72
2008-01-08,579.00,1472.00,0.44,640.90
2008-01-09,580.00,1474.00,0.44,641.56
2008-01-10,648.00,1493.00,0.39,589.25
2008-01-11,693.00,1549.00,0.38,591.41
2008-01-12,699.00,1572.00,0.38,604.30
2008-01-13,710.00,1576.00,0.38,597.03
2008-01-14,713.00,1579.00,0.38,596.60
2008-01-15,715.00,1582.00,0.38,597.12
2008-01-16,718.00,1585.00,0.38,596.70
2008-01-17,720.00,1589.00,0.38,598.03
2008-01-18,723.00,1593.00,0.38,598.41
2008-01-19,726.00,1600.00,0.38,601.20
2008-01-20,746.00,1617.00,0.37,596.02
2008-01-21,748.00,1620.00,0.37,596.55
2008-01-22,710.00,1574.00,0.38,595.42
2008-01-23,710.00,1576.00,0.38,597.03
2008-01-24,710.00,1577.00,0.38,597.84
2008-01-25,710.00,1578.00,0.38,598.65
2008-01-26,694.00,1576.00,0.39,612.35
2008-01-27,690.00,1569.00,0.39,610.51
2008-01-28,669.00,1527.00,0.39,596.61
2008-01-29,637.00,1494.00,0.40,600.82
2008-01-30,638.00,1497.00,0.40,602.31
2008-01-31,579.00,1382.00,0.41,565.91
2008-02-01,576.00,1404.00,0.42,587.13
2008-02-02,583.00,1456.00,0.43,623.39
2008-02-03,585.00,1462.00,0.43,626.37
2008-02-04,565.00,1431.00,0.43,620.86
2008-02-05,566.00,1435.00,0.43,623.20
2008-02-06,567.00,1439.00,0.43,625.53
2008-02-07,567.00,1444.00,0.44,629.73
2008-02-08,595.00,1460.00,0.42,614.55
2008-02-09,598.00,1466.00,0.42,616.52
2008-02-10,599.00,1469.00,0.42,618.00
2008-02-11,600.00,1472.00,0.42,619.49
2008-02-12,601.00,1475.00,0.42,620.98
2008-02-13,603.00,1478.00,0.42,621.46
2008-02-14,604.00,1481.00,0.42,622.94
2008-02-15,606.00,1485.00,0.42,624.25
2008-02-16,623.00,1525.00,0.42,640.39
2008-02-17,627.00,1532.00,0.42,642.18
2008-02-18,623.00,1519.00,0.42,635.40
2008-02-19,625.00,1525.00,0.42,638.37
2008-02-20,627.00,1531.00,0.42,641.35
2008-02-21,629.00,1537.00,0.42,644.32
2008-02-22,632.00,1543.00,0.42,646.29
2008-02-23,662.00,1601.00,0.41,664.31
2008-02-24,715.00,1704.00,0.41,696.67
2008-02-25,718.00,1711.00,0.41,699.47
2008-02-26,721.00,1718.00,0.41,702.27
2008-02-27,724.00,1725.00,0.41,705.07
2008-02-28,726.00,1733.00,0.41,709.69
2008-02-29,729.00,1740.00,0.41,712.49
2008-03-01,732.00,1940.00,0.45,877.07
2008-03-02,735.00,1958.00,0.45,889.21
2008-03-03,744.00,1877.00,0.43,811.39
2008-03-04,736.00,1713.00,0.40,683.38
2008-03-05,782.00,1736.00,0.38,657.72
2008-03-06,786.00,1735.00,0.38,653.12
2008-03-07,790.00,1734.00,0.37,648.53
2008-03-08,794.00,1733.00,0.37,643.96
2008-03-09,797.00,1737.00,0.37,644.35
2008-03-10,779.00,1733.00,0.38,658.15
2008-03-11,782.00,1734.00,0.38,656.11
2008-03-12,801.00,1696.00,0.36,607.90
2008-03-13,804.00,1695.00,0.36,604.34
2008-03-14,808.00,1694.00,0.35,599.87
2008-03-15,811.00,1693.00,0.35,596.34
2008-03-16,815.00,1692.00,0.35,591.90
2008-03-17,818.00,1907.00,0.40,762.10
2008-03-18,822.00,1915.00,0.40,764.74
2008-03-19,791.00,1924.00,0.42,802.91
2008-03-20,812.00,1931.00,0.41,787.75
2008-03-21,754.00,1836.00,0.42,767.01
2008-03-22,757.00,1845.00,0.42,771.47
2008-03-23,759.00,1853.00,0.42,776.10
2008-03-24,762.00,1862.00,0.42,780.56
2008-03-25,793.00,1906.00,0.41,785.99
2008-03-26,797.00,1916.00,0.41,790.27
2008-03-27,800.00,1925.00,0.41,794.72
2008-03-28,826.00,1962.00,0.41,799.44
2008-03-29,817.00,1972.00,0.41,816.66
2008-03-30,818.00,1967.00,0.41,811.52
2008-03-31,821.00,1976.00,0.41,815.97
2008-04-01,830.00,2009.00,0.42,834.31
2008-04-02,833.00,2018.00,0.42,838.77
2008-04-03,836.00,2027.00,0.42,843.23
2008-04-04,838.00,2036.00,0.42,848.69
