,red,nir,ndvi,nirv
2007-01-27,309.00,2060.00,0.74,1522.61
2007-01-28,307.50,2060.50,0.74,1525.36
2007-01-29,300.00,2062.50,0.75,1538.69
2007-01-30,300.50,2067.50,0.75,1542.77
2007-01-31,301.00,2048.00,0.74,1523.14
2007-02-01,300.50,2052.50,0.74,1528.25
2007-02-02,276.00,2058.00,0.76,1571.28
2007-02-03,276.50,2062.00,0.76,1574.39
2007-02-04,276.50,1993.00,0.76,1507.37
2007-02-05,277.00,1997.00,0.76,1510.48
2007-02-06,274.50,2064.50,0.77,1579.93
2007-02-07,653.00,2306.00,0.56,1288.21
2007-02-08,654.00,2313.00,0.56,1293.32
2007-02-09,656.00,2157.00,0.53,1150.96
2007-02-10,658.00,2161.00,0.53,1152.18
2007-02-11,482.00,2122.00,0.63,1336.44
2007-02-12,483.00,2128.00,0.63,1340.70
2007-02-13,485.00,2134.00,0.63,1343.63
2007-02-14,486.00,2139.00,0.63,1346.96
2007-02-15,480.00,2135.00,0.63,1351.21
2007-02-16,473.00,2132.00,0.64,1357.77
2007-02-17,474.00,2136.00,0.64,1360.17
2007-02-18,639.00,2106.00,0.53,1125.50
2007-02-19,636.00,2113.00,0.54,1135.29
2007-02-20,511.00,2077.00,0.61,1256.79
2007-02-21,568.50,2159.50,0.58,1259.44
2007-02-22,568.50,2164.50,0.58,1264.01
2007-02-23,568.00,2162.00,0.58,1262.35
2007-02-24,568.00,2167.50,0.58,1267.38
2007-02-25,560.00,2201.50,0.59,1308.62
2007-02-26,562.50,2204.50,0.59,1308.20
2007-02-27,549.00,2224.00,0.60,1343.38
2007-02-28,551.00,2235.00,0.60,1350.95
2007-03-01,551.00,2239.50,0.61,1355.10
2007-03-02,552.00,2244.00,0.61,1357.96
2007-03-03,552.00,2249.50,0.61,1363.03
2007-03-04,552.50,2255.00,0.61,1367.46
2007-03-05,553.50,2261.00,0.61,1371.70
2007-03-06,636.00,2282.00,0.56,1287.24
2007-03-07,636.50,2288.00,0.56,1292.06
2007-03-08,404.00,2290.00,0.70,1603.17
2007-03-09,395.00,2102.00,0.68,1436.97
2007-03-10,396.00,2108.00,0.68,1441.25
2007-03-11,409.00,2216.50,0.69,1525.93
2007-03-12,410.00,2221.00,0.69,1528.78
2007-03-13,615.50,2359.00,0.59,1382.73
2007-03-14,617.00,2365.00,0.59,1386.32
2007-03-15,637.00,2342.50,0.57,1340.87
2007-03-16,529.00,2369.50,0.63,1504.59
2007-03-17,700.00,2391.50,0.55,1308.50
2007-03-18,701.50,2398.50,0.55,1312.99
2007-03-19,700.50,2402.00,0.55,1317.33
2007-03-20,613.50,2370.00,0.59,1395.31
2007-03-21,567.50,2325.00,0.61,1412.68
2007-03-22,569.00,2331.50,0.61,1416.74
2007-03-23,526.00,2358.00,0.64,1497.87
2007-03-24,538.50,2327.00,0.62,1452.40
2007-03-25,537.50,2331.00,0.63,1457.43
2007-03-26,536.50,2334.00,0.63,1461.55
2007-03-27,543.00,2325.00,0.62,1444.61
2007-03-28,543.00,2330.00,0.62,1449.26
2007-03-29,551.00,2345.00,0.62,1452.67
2007-03-30,552.00,2349.50,0.62,1455.53
2007-03-31,554.50,2353.50,0.62,1455.97
2007-04-01,557.50,2372.00,0.62,1469.19
2007-04-02,540.00,2314.00,0.62,1438.34
2007-04-03,576.00,2372.50,0.61,1445.55
2007-04-04,579.00,2381.50,0.61,1449.98
2007-04-05,588.50,2393.50,0.61,1448.78
2007-04-06,600.00,2408.50,0.60,1447.82
2007-04-07,603.50,2418.50,0.60,1452.54
2007-04-08,662.50,2447.50,0.57,1404.75
2007-04-09,674.50,2532.50,0.58,1467.22
2007-04-10,676.00,2539.50,0.58,1471.73
2007-04-11,640.50,2496.50,0.59,1477.05
2007-04-12,616.00,2456.00,0.60,1471.04
2007-04-13,569.00,2420.50,0.62,1499.10
2007-04-14,569.00,2425.50,0.62,1503.74
2007-04-15,546.00,2452.00,0.64,1558.88
2007-04-16,486.00,2333.50,0.66,1529.04
2007-04-17,486.00,2338.00,0.66,1533.28
2007-04-18,441.00,2310.50,0.68,1569.86
2007-04-19,424.00,2289.00,0.69,1573.53
2007-04-20,423.50,2291.50,0.69,1576.62
2007-04-21,422.00,2295.00,0.69,1582.09
2007-04-22,420.50,2298.50,0.69,1587.56
2007-04-23,419.00,2302.00,0.69,1593.04
2007-04-24,420.50,2307.50,0.69,1596.13
2007-04-25,407.00,2319.00,0.70,1626.53
2007-04-26,407.50,2325.00,0.70,1631.54
2007-04-27,401.00,2332.50,0.71,1648.15
2007-04-28,377.00,2309.00,0.72,1660.83
2007-04-29,383.50,2337.00,0.72,1678.12
2007-04-30,390.00,2347.00,0.72,1678.14
2007-05-01,388.50,2342.00,0.72,1675.55
2007-05-02,390.00,2352.00,0.72,1682.94
2007-05-03,391.00,2357.00,0.72,1686.27
2007-05-04,387.50,2381.00,0.72,1714.47
2007-05-05,388.00,2412.00,0.72,1743.53
2007-05-06,390.00,2411.00,0.72,1739.60
2007-05-07,391.50,2416.00,0.72,1742.19
2007-05-08,392.00,2421.50,0.72,1746.73
2007-05-09,392.50,2425.50,0.72,1749.84
2007-05-10,392.50,2429.50,0.72,1753.68
2007-05-11,379.00,2444.00,0.73,1787.76
2007-05-12,379.50,2450.00,0.73,1792.80
2007-05-13,390.50,2455.00,0.73,1781.18
2007-05-14,395.50,2522.50,0.73,1838.71
2007-05-15,385.00,2532.00,0.74,1863.63
2007-05-16,382.00,2538.50,0.74,1874.43
2007-05-17,377.00,2552.50,0.74,1895.53
2007-05-18,365.00,2577.50,0.75,1938.05
2007-05-19,368.00,2574.50,0.75,1930.55
2007-05-20,353.00,2726.00,0.77,2100.94
2007-05-21,345.00,2857.50,0.78,2241.83
2007-05-22,346.00,2882.50,0.79,2264.66
2007-05-23,361.00,2914.00,0.78,2271.59
2007-05-24,361.00,2922.00,0.78,2279.39
2007-05-25,361.50,3022.00,0.79,2376.25
2007-05-26,361.00,3030.00,0.79,2384.86
2007-05-27,361.00,3035.00,0.79,2389.75
2007-05-28,324.00,3039.00,0.81,2453.43
2007-05-29,323.50,3046.00,0.81,2461.12
2007-05-30,342.00,2909.00,0.79,2296.96
2007-05-31,333.00,2947.00,0.80,2348.62
2007-06-01,334.00,2948.50,0.80,2348.47
2007-06-02,342.00,2915.00,0.79,2302.82
2007-06-03,322.00,2968.00,0.80,2387.03
2007-06-04,305.00,2957.00,0.81,2404.04
2007-06-05,308.00,2995.00,0.81,2436.44
2007-06-06,308.00,2978.00,0.81,2419.74
2007-06-07,339.00,3043.00,0.80,2432.96
2007-06-08,330.00,3156.50,0.81,2558.97
2007-06-09,329.00,3160.50,0.81,2564.54
2007-06-10,309.00,3143.00,0.82,2580.32
2007-06-11,305.00,3056.00,0.82,2501.36
2007-06-12,305.00,3057.50,0.82,2502.83
2007-06-13,310.00,3062.50,0.82,2499.49
2007-06-14,310.00,3066.50,0.82,2503.42
2007-06-15,297.00,3106.00,0.83,2563.84
2007-06-16,295.00,3124.50,0.83,2585.40
2007-06-17,294.00,3142.50,0.83,2604.80
2007-06-18,297.00,3139.00,0.83,2596.34
2007-06-19,302.00,3142.50,0.82,2591.46
2007-06-20,303.00,3144.50,0.82,2591.76
2007-06-21,305.00,3203.00,0.83,2646.04
2007-06-22,306.00,3255.50,0.83,2696.08
2007-06-23,303.00,3277.00,0.83,2722.29
2007-06-24,292.00,3302.50,0.84,2765.94
2007-06-25,292.00,3304.50,0.84,2767.91
2007-06-26,292.00,3390.00,0.84,2852.31
2007-06-27,282.50,3423.00,0.85,2901.07
2007-06-28,282.50,3421.00,0.85,2899.10
2007-06-29,309.00,3455.00,0.84,2887.73
2007-06-30,308.00,3455.00,0.84,2889.42
2007-07-01,307.00,3454.00,0.84,2890.12
2007-07-02,303.00,3441.00,0.84,2884.04
2007-07-03,303.00,3425.50,0.84,2868.75
2007-07-04,293.00,3437.00,0.84,2897.03
2007-07-05,277.00,3456.50,0.85,2943.60
2007-07-06,275.00,3444.00,0.85,2934.67
2007-07-07,262.00,3482.50,0.86,2995.16
2007-07-08,261.00,3488.00,0.86,3002.34
2007-07-09,245.00,3539.50,0.87,3081.22
2007-07-10,239.00,3549.00,0.87,3101.16
2007-07-11,238.00,3548.00,0.87,3101.92
2007-07-12,236.00,3547.00,0.88,3104.45
2007-07-13,236.00,3546.50,0.88,3103.95
2007-07-14,259.00,3483.00,0.86,3000.85
2007-07-15,230.00,3459.00,0.88,3027.68
2007-07-16,230.00,3456.50,0.88,3025.20
2007-07-17,245.00,3483.00,0.87,3025.20
2007-07-18,238.00,3451.50,0.87,3006.21
2007-07-19,233.00,3408.00,0.87,2971.82
2007-07-20,233.00,3400.00,0.87,2963.89
2007-07-21,253.00,3354.50,0.86,2883.99
2007-07-22,253.50,3350.00,0.86,2878.67
2007-07-23,254.00,3318.00,0.86,2846.12
2007-07-24,258.00,3268.50,0.85,2790.25
2007-07-25,259.00,3228.00,0.85,2748.47
2007-07-26,259.00,3219.50,0.85,2740.07
2007-07-27,259.00,3212.00,0.85,2732.65
2007-07-28,258.50,3204.50,0.85,2726.09
2007-07-29,240.00,3129.00,0.86,2683.19
2007-07-30,240.50,3085.00,0.86,2638.79
2007-07-31,240.00,3076.00,0.86,2630.74
2007-08-01,245.00,3056.00,0.85,2602.37
2007-08-02,240.00,2956.00,0.85,2512.05
2007-08-03,244.50,2969.00,0.85,2517.21
2007-08-04,263.00,2910.00,0.83,2427.60
2007-08-05,263.00,2904.00,0.83,2421.68
2007-08-06,263.00,2899.00,0.83,2416.75
2007-08-07,263.00,2894.00,0.83,2411.82
2007-08-08,276.00,2843.00,0.82,2339.85
2007-08-09,214.00,2811.00,0.86,2413.28
2007-08-10,234.00,2800.00,0.85,2368.09
2007-08-11,233.00,2795.00,0.85,2364.86
2007-08-12,232.00,2790.00,0.85,2361.62
2007-08-13,230.00,2839.00,0.85,2413.47
2007-08-14,249.50,2882.00,0.84,2422.76
2007-08-15,248.50,2868.00,0.84,2410.63
2007-08-16,247.00,2861.50,0.84,2406.75
2007-08-17,241.50,2837.00,0.84,2391.89
2007-08-18,229.00,2846.00,0.85,2422.11
2007-08-19,231.50,2820.00,0.85,2392.13
2007-08-20,230.00,2775.00,0.85,2350.21
2007-08-21,223.00,2799.50,0.85,2386.41
2007-08-22,222.00,2796.50,0.85,2385.15
2007-08-23,222.00,2793.00,0.85,2381.69
2007-08-24,221.00,2789.50,0.85,2379.95
2007-08-25,220.00,2752.00,0.85,2344.57
2007-08-26,222.00,2713.00,0.85,2302.58
2007-08-27,223.00,2661.50,0.85,2249.98
2007-08-28,223.50,2668.00,0.85,2255.55
2007-08-29,222.50,2636.00,0.84,2225.64
2007-08-30,222.00,2637.00,0.84,2227.48
2007-08-31,221.50,2629.00,0.84,2220.42
2007-09-01,219.50,2613.50,0.85,2208.51
2007-09-02,219.50,2606.50,0.84,2201.60
2007-09-03,220.00,2556.50,0.84,2151.36
2007-09-04,218.00,2541.50,0.84,2139.94
2007-09-05,225.00,2491.00,0.83,2078.28
2007-09-06,222.00,2481.50,0.84,2073.96
2007-09-07,221.00,2477.50,0.84,2071.70
2007-09-08,221.00,2456.00,0.83,2050.49
2007-09-09,225.00,2477.00,0.83,2064.47
2007-09-10,230.00,2466.50,0.83,2045.74
2007-09-11,228.50,2510.00,0.83,2091.13
2007-09-12,235.50,2498.00,0.83,2067.58
2007-09-13,235.50,2471.50,0.83,2041.48
2007-09-14,234.50,2466.50,0.83,2038.22
2007-09-15,226.50,2461.00,0.83,2046.18
2007-09-16,234.00,2455.50,0.83,2028.22
2007-09-17,235.50,2456.00,0.83,2026.21
2007-09-18,248.00,2484.50,0.82,2033.52
2007-09-19,248.50,2479.50,0.82,2027.77
2007-09-20,247.50,2467.00,0.82,2017.13
2007-09-21,256.50,2474.00,0.81,2009.19
2007-09-22,250.50,2496.50,0.82,2041.19
2007-09-23,252.00,2493.50,0.82,2035.76
2007-09-24,254.50,2496.00,0.81,2034.10
2007-09-25,266.50,2498.50,0.81,2016.87
2007-09-26,279.00,2473.00,0.80,1971.57
2007-09-27,295.00,2433.00,0.78,1906.80
2007-09-28,324.50,2449.00,0.77,1875.93
2007-09-29,325.00,2462.00,0.77,1887.80
2007-09-30,324.00,2450.00,0.77,1877.69
2007-10-01,324.50,2466.00,0.77,1892.47
2007-10-02,343.00,2516.00,0.76,1912.30
2007-10-03,339.50,2500.00,0.76,1902.18
2007-10-04,312.00,2199.00,0.75,1652.53
2007-10-05,297.50,2147.00,0.76,1624.41
2007-10-06,297.00,2145.00,0.76,1623.24
2007-10-07,296.00,2140.00,0.76,1619.93
2007-10-08,290.00,2180.00,0.77,1668.10
2007-10-09,282.00,2120.00,0.77,1622.21
2007-10-10,281.00,2116.00,0.77,1619.88
2007-10-11,280.00,2111.00,0.77,1616.58
2007-10-12,272.50,2093.00,0.77,1610.78
2007-10-13,257.00,1953.50,0.77,1499.26
2007-10-14,252.50,1949.00,0.77,1501.92
2007-10-15,252.00,1990.00,0.78,1542.65
2007-10-16,248.00,1878.00,0.77,1439.86
2007-10-17,244.50,1869.50,0.77,1437.06
2007-10-18,229.00,1865.00,0.78,1457.09
2007-10-19,228.50,1807.00,0.78,1401.30
2007-10-20,225.00,1879.50,0.79,1477.61
2007-10-21,216.00,1839.50,0.79,1452.90
2007-10-22,215.00,1817.50,0.79,1432.99
2007-10-23,214.00,1807.00,0.79,1424.32
2007-10-24,235.00,1950.00,0.78,1530.55
2007-10-25,216.50,1877.50,0.79,1489.27
2007-10-26,215.50,1873.50,0.79,1486.96
2007-10-27,209.50,1848.50,0.80,1472.15
2007-10-28,209.00,1865.50,0.80,1489.61
2007-10-29,213.50,1889.00,0.80,1505.36
2007-10-30,197.00,1844.50,0.81,1488.52
2007-10-31,196.50,1842.50,0.81,1487.37
2007-11-01,201.00,1886.00,0.81,1522.72
2007-11-02,201.50,1877.00,0.81,1513.07
2007-11-03,199.50,1891.00,0.81,1530.08
2007-11-04,196.00,1882.00,0.81,1526.97
2007-11-05,193.00,1852.00,0.81,1502.43
2007-11-06,193.50,1847.00,0.81,1496.70
2007-11-07,193.00,1841.00,0.81,1491.63
2007-11-08,189.00,1842.50,0.81,1499.67
2007-11-09,195.00,1818.00,0.81,1465.78
2007-11-10,195.00,1827.00,0.81,1474.61
2007-11-11,194.00,1828.00,0.81,1477.23
2007-11-12,196.00,1647.00,0.79,1296.69
2007-11-13,199.00,1840.00,0.80,1480.84
2007-11-14,193.00,1613.50,0.79,1268.74
2007-11-15,199.00,1568.50,0.77,1215.31
2007-11-16,199.00,1822.00,0.80,1463.19
2007-11-17,85.00,1223.00,0.87,1064.05
2007-11-18,200.00,1752.00,0.80,1392.98
2007-11-19,191.50,1020.00,0.68,697.54
2007-11-20,190.50,957.00,0.67,639.25
2007-11-21,190.50,960.50,0.67,642.56
2007-11-22,203.50,1094.00,0.69,750.83
2007-11-23,203.50,1668.00,0.78,1305.26
2007-11-24,204.00,1121.00,0.69,775.82
2007-11-25,201.00,1151.00,0.70,808.76
2007-11-26,201.00,1153.00,0.70,810.68
2007-11-27,202.00,1185.00,0.71,839.84
2007-11-28,201.00,1189.00,0.71,845.13
2007-11-29,201.00,1193.00,0.71,848.96
2007-11-30,200.50,1193.00,0.71,849.70
2007-12-01,200.50,1194.00,0.71,850.66
2007-12-02,206.00,1249.00,0.72,895.33
2007-12-04,1339.00,2737.50,0.34,939.14
2007-12-05,1338.00,2735.50,0.34,938.47
2007-12-06,1342.00,2734.50,0.34,934.08
2007-12-07,1279.50,2668.50,0.35,938.84
2007-12-08,1275.50,2664.50,0.35,939.34
2007-12-09,1271.50,2659.50,0.35,939.05
2007-12-10,1267.00,2655.00,0.35,939.61
2007-12-11,1263.00,2650.50,0.35,939.71
2007-12-12,1258.50,2645.50,0.36,939.88
2007-12-13,1254.50,2641.00,0.36,939.99
2007-12-14,1193.50,2599.50,0.37,963.59
2007-12-15,636.50,1775.00,0.47,838.00
2007-12-16,530.00,1714.00,0.53,904.36
2007-12-17,530.50,1719.00,0.53,908.22
2007-12-18,529.00,1717.00,0.53,908.19
2007-12-19,527.50,1715.00,0.53,908.17
2007-12-20,526.00,1713.00,0.53,908.14
2007-12-21,525.00,1711.00,0.53,907.53
2007-12-22,524.00,1709.00,0.53,906.93
2007-12-23,523.00,1707.00,0.53,906.32
2007-12-24,523.00,1707.00,0.53,906.32
2007-12-25,353.50,1762.00,0.67,1173.14
2007-12-26,,,,
2007-12-27,1031.00,2475.00,0.41,1019.37
2007-12-28,1031.50,2475.50,0.41,1019.28
2007-12-29,1031.00,2477.00,0.41,1021.02
2007-12-31,951.00,2247.00,0.41,910.60
2008-01-01,952.50,2250.00,0.41,911.59
2008-01-02,954.00,2255.00,0.41,914.23
2008-01-03,951.00,2249.50,0.41,912.66
2008-01-04,947.00,2244.50,0.41,912.50
2008-01-05,943.50,2193.00,0.40,873.63
2008-01-06,940.50,2186.00,0.40,870.83
2008-01-07,923.00,2131.00,0.40,842.91
2008-01-08,305.00,1819.00,0.71,1296.59
2008-01-09,361.00,1848.00,0.67,1243.99
2008-01-10,364.50,1848.00,0.67,1239.10
2008-01-11,368.00,1848.00,0.67,1234.22
2008-01-12,359.00,1849.00,0.67,1247.74
2008-01-13,493.00,2041.00,0.61,1246.83
2008-01-14,498.00,2045.00,0.61,1244.05
2008-01-15,675.00,2080.50,0.51,1061.20
2008-01-16,647.00,2084.00,0.53,1096.56
2008-01-17,653.50,2065.00,0.52,1072.19
2008-01-18,660.00,2114.50,0.52,1108.50
2008-01-19,660.00,2113.50,0.52,1107.62
2008-01-20,662.50,2115.00,0.52,1106.04
2008-01-21,664.00,2111.50,0.52,1101.21
2008-01-22,665.50,2108.50,0.52,1096.82
2008-01-23,673.50,2014.00,0.50,1004.56
2008-01-24,673.00,2004.00,0.50,996.39
2008-01-25,620.50,2000.50,0.53,1053.30
2008-01-26,621.50,1997.00,0.53,1049.03
2008-01-27,621.50,1989.00,0.52,1041.93
2008-01-28,657.50,1979.00,0.50,991.94
2008-01-29,651.50,1831.00,0.48,869.96
2008-01-30,651.00,1822.00,0.47,862.74
2008-01-31,588.50,1701.00,0.49,826.54
2008-02-01,589.50,1700.00,0.49,824.57
2008-02-02,,,,
2008-02-03,,,,
2008-02-04,,,,
2008-02-05,,,,
2008-02-06,916.50,2136.50,0.40,853.76
2008-02-07,922.50,2116.00,0.39,831.15
2008-02-08,964.50,2115.50,0.37,790.57
2008-02-09,1131.00,2181.00,0.32,691.44
2008-02-10,1139.00,2180.00,0.31,683.75
2008-02-11,1147.00,2180.00,0.31,676.87
2008-02-12,647.00,1884.50,0.49,921.22
2008-02-13,639.00,2097.50,0.53,1117.93
2008-02-14,639.50,2101.50,0.53,1120.90
2008-02-15,640.00,2106.50,0.53,1124.77
2008-02-16,553.50,1861.50,0.54,1008.22
2008-02-17,574.00,1889.50,0.53,1008.99
2008-02-18,573.50,1893.00,0.53,1012.70
2008-02-19,573.00,1895.50,0.54,1015.51
2008-02-20,547.00,1901.00,0.55,1051.45
2008-02-21,549.50,1904.50,0.55,1051.59
2008-02-22,517.50,1968.50,0.58,1148.95
2008-02-23,522.00,1973.00,0.58,1147.42
2008-02-24,1461.50,2957.00,0.34,1000.84
2008-02-25,1463.50,2964.00,0.34,1004.51
2008-02-26,1470.50,3024.00,0.35,1045.23
2008-02-27,1185.00,2876.00,0.42,1197.57
2008-02-28,1186.50,2876.50,0.42,1196.48
2008-02-29,1177.50,2873.00,0.42,1202.61
2008-03-01,1168.00,2870.00,0.42,1209.69
2008-03-02,1162.00,2869.00,0.42,1214.93
2008-03-03,1155.50,2869.00,0.43,1221.53
2008-03-04,1149.50,2869.00,0.43,1227.63
2008-03-05,1143.00,2869.00,0.43,1234.27
2008-03-06,1146.50,2880.00,0.43,1239.91
2008-03-07,1085.50,2756.50,0.43,1198.88
2008-03-08,1257.00,2752.00,0.37,1026.25
2008-03-09,970.00,2566.00,0.45,1158.18
2008-03-10,912.50,2562.50,0.47,1216.73
2008-03-11,951.50,2292.00,0.41,947.26
2008-03-12,954.50,2295.00,0.41,946.74
2008-03-13,958.00,2299.00,0.41,946.56
2008-03-14,961.00,2302.00,0.41,946.06
2008-03-15,949.00,2387.00,0.43,1028.93
2008-03-16,950.50,2390.00,0.43,1029.91
2008-03-17,964.00,2409.00,0.43,1032.02
2008-03-18,966.00,2420.00,0.43,1039.18
2008-03-19,922.00,2411.50,0.45,1077.52
2008-03-20,923.00,2417.00,0.45,1081.14
2008-03-21,923.50,2425.00,0.45,1087.39
2008-03-22,894.50,2457.50,0.47,1145.90
2008-03-23,893.00,2464.00,0.47,1153.10
2008-03-24,963.50,2788.00,0.49,1355.91
2008-03-25,855.00,2590.00,0.50,1304.40
2008-03-26,831.50,2545.50,0.51,1291.97
2008-03-27,832.50,2554.00,0.51,1298.31
2008-03-28,833.50,2562.00,0.51,1304.20
2008-03-29,835.00,2571.00,0.51,1310.41
2008-03-30,805.50,2513.50,0.51,1293.48
2008-03-31,833.50,2594.00,0.51,1332.38
2008-04-01,830.50,2595.00,0.52,1336.70
2008-04-02,821.50,2608.50,0.52,1359.01
2008-04-03,824.50,2618.00,0.52,1363.95
2008-04-04,847.00,2702.00,0.52,1412.29
2008-04-05,849.50,2709.00,0.52,1415.59
2008-04-06,788.50,2564.50,0.53,1358.35
2008-04-07,771.00,2582.00,0.54,1394.57
2008-04-08,750.50,2700.50,0.57,1525.93
2008-04-09,740.00,2615.50,0.56,1461.89
2008-04-10,742.00,2619.00,0.56,1462.62
2008-04-11,739.00,2620.50,0.56,1467.62
2008-04-12,737.00,2622.50,0.56,1471.86
2008-04-13,735.50,2623.50,0.56,1474.60
2008-04-14,660.00,2571.00,0.59,1520.64
2008-04-15,652.50,2541.00,0.59,1502.64
2008-04-16,590.50,2440.00,0.61,1489.12
2008-04-17,556.50,2497.50,0.64,1587.31
2008-04-18,492.00,2389.50,0.66,1573.51
2008-04-19,489.50,2392.00,0.66,1579.31
2008-04-20,494.00,2404.00,0.66,1584.42
2008-04-21,491.50,2407.00,0.66,1590.69
2008-04-22,468.00,2374.00,0.67,1592.13
2008-04-23,422.00,2360.00,0.70,1644.03
2008-04-24,399.00,2369.00,0.71,1686.03
2008-04-25,370.00,2325.00,0.73,1686.60
2008-04-26,372.00,2334.00,0.73,1692.28
2008-04-27,374.00,2343.00,0.72,1697.96
2008-04-28,381.00,2352.00,0.72,1696.23
2008-04-29,375.50,2352.00,0.72,1704.39
2008-04-30,376.00,2348.00,0.72,1699.80
2008-05-01,375.00,2365.50,0.73,1718.13
2008-05-02,376.00,2370.00,0.73,1720.97
2008-05-03,367.50,2373.00,0.73,1736.56
2008-05-04,397.50,2409.00,0.72,1726.60
2008-05-05,398.00,2412.50,0.72,1729.22
2008-05-06,393.50,2405.50,0.72,1729.14
2008-05-07,394.50,2409.00,0.72,1731.03
2008-05-08,390.00,2423.00,0.72,1751.14
2008-05-09,390.50,2423.50,0.72,1750.88
2008-05-10,394.50,2416.00,0.72,1737.75
2008-05-11,396.00,2420.50,0.72,1739.86
2008-05-12,397.00,2426.50,0.72,1744.14
2008-05-13,398.00,2431.00,0.72,1746.99
2008-05-14,393.50,2429.50,0.72,1752.20
2008-05-15,400.50,2447.00,0.72,1758.66
2008-05-16,401.50,2450.00,0.72,1760.06
2008-05-17,405.50,2497.00,0.72,1799.30
2008-05-18,406.50,2502.00,0.72,1802.63
2008-05-19,423.50,2495.00,0.71,1770.91
2008-05-20,377.00,2635.00,0.75,1975.38
2008-05-21,377.50,2641.00,0.75,1980.42
2008-05-22,359.50,2720.50,0.77,2085.42
2008-05-23,360.00,2724.50,0.77,2088.53
2008-05-24,350.50,2786.50,0.78,2163.82
2008-05-25,351.00,2789.50,0.78,2165.96
2008-05-26,335.50,2814.50,0.79,2214.97
2008-05-27,335.00,2817.50,0.79,2218.70
2008-05-28,337.00,2721.50,0.78,2121.76
2008-05-29,337.00,2723.00,0.78,2123.23
2008-05-30,336.00,2724.00,0.78,2125.79
2008-05-31,336.00,2725.00,0.78,2126.76
2008-06-01,329.50,2729.00,0.78,2141.00
2008-06-02,311.50,2741.50,0.80,2182.07
2008-06-03,294.00,2888.50,0.82,2354.82
2008-06-04,302.00,2906.00,0.81,2358.86
2008-06-05,290.00,2970.00,0.82,2441.60
2008-06-06,290.00,2952.50,0.82,2424.37
2008-06-07,287.00,2960.00,0.82,2436.74
2008-06-08,287.00,2962.50,0.82,2439.20
2008-06-09,287.00,2964.50,0.82,2441.17
2008-06-10,287.50,2966.50,0.82,2442.30
2008-06-11,276.00,2983.00,0.83,2477.75
2008-06-12,277.00,2981.00,0.83,2474.10
2008-06-13,277.50,2988.50,0.83,2480.66
2008-06-14,277.50,2989.50,0.83,2481.64
2008-06-15,277.50,2990.50,0.83,2482.63
2008-06-16,277.50,3058.00,0.83,2549.17
2008-06-17,281.50,3200.50,0.84,2683.02
2008-06-18,276.50,3234.00,0.84,2724.56
2008-06-19,285.00,3227.00,0.84,2703.26
2008-06-20,285.50,3239.50,0.84,2714.75
2008-06-21,284.00,3337.50,0.84,2814.04
2008-06-22,301.00,3481.00,0.84,2926.91
2008-06-23,269.50,3477.50,0.86,2977.27
2008-06-24,269.50,3473.50,0.86,2973.31
2008-06-25,265.50,3437.50,0.86,2944.57
2008-06-26,266.00,3399.50,0.85,2906.11
2008-06-27,256.00,3419.00,0.86,2942.67
2008-06-28,256.50,3205.00,0.85,2730.01
2008-06-29,260.50,3202.00,0.85,2720.20
2008-06-30,253.50,3171.00,0.85,2701.53
2008-07-01,253.00,3164.00,0.85,2695.47
2008-07-02,250.50,3170.00,0.85,2705.69
2008-07-03,248.00,3127.00,0.85,2667.45
2008-07-04,247.00,3120.00,0.85,2662.24
2008-07-05,254.00,3142.00,0.85,2672.00
2008-07-06,253.50,3142.00,0.85,2672.85
2008-07-07,253.50,3142.00,0.85,2672.85
2008-07-08,257.00,3275.00,0.85,2798.40
2008-07-09,267.00,3311.00,0.85,2816.85
2008-07-10,268.00,3313.00,0.85,2817.11
2008-07-11,257.00,3303.00,0.86,2826.11
2008-07-12,260.00,3332.00,0.86,2849.64
2008-07-13,267.00,3317.00,0.85,2822.78
2008-07-14,280.00,3400.00,0.85,2882.61
2008-07-15,280.50,3400.50,0.85,2882.25
2008-07-16,291.50,3453.50,0.84,2915.88
2008-07-17,291.50,3449.00,0.84,2911.43
2008-07-18,278.00,3464.50,0.85,2949.80
2008-07-19,276.50,3459.00,0.85,2946.93
2008-07-20,275.50,3454.00,0.85,2943.70
2008-07-21,274.50,3428.50,0.85,2920.20
2008-07-22,273.50,3423.50,0.85,2916.97
2008-07-23,272.50,3417.50,0.85,2912.75
2008-07-24,284.00,3447.50,0.85,2922.73
2008-07-25,239.00,3384.00,0.87,2937.53
2008-07-26,238.00,3378.50,0.87,2933.83
2008-07-27,237.50,3372.00,0.87,2928.25
2008-07-28,237.00,3366.00,0.87,2923.18
2008-07-29,236.50,3359.50,0.87,2917.61
2008-07-30,235.50,3353.00,0.87,2912.91
2008-07-31,235.50,3346.50,0.87,2906.47
2008-08-01,234.50,3339.50,0.87,2901.27
2008-08-02,230.00,3358.00,0.87,2927.49
2008-08-03,,,,
2008-08-04,,,,
2008-08-05,,,,
2008-08-06,,,,
2008-08-07,,,,
2008-08-08,453.00,3335.50,0.76,2537.83
2008-08-09,452.00,3329.50,0.76,2533.55
2008-08-10,365.50,2626.00,0.76,1984.31
2008-08-11,364.50,2616.50,0.76,1976.64
2008-08-12,247.00,3263.00,0.86,2803.76
2008-08-13,240.50,2971.00,0.85,2526.02
2008-08-14,232.00,2906.50,0.85,2476.80
2008-08-15,228.50,2869.00,0.85,2445.71
2008-08-16,224.00,2835.50,0.85,2420.30
