,red,nir,ndvi,nirv
2006-05-13,494.00,2173.00,0.63,1368.00
2006-05-14,494.00,2178.00,0.63,1372.66
2006-05-15,487.00,2195.00,0.64,1397.86
2006-05-16,496.00,2427.00,0.66,1603.33
2006-05-17,502.00,2410.00,0.66,1579.08
2006-05-18,493.00,2461.00,0.67,1639.56
2006-05-19,491.00,2519.00,0.67,1697.19
2006-05-20,538.00,2602.00,0.66,1710.36
2006-05-21,541.00,2605.00,0.66,1709.07
2006-05-22,538.00,2656.00,0.66,1761.24
2006-05-23,541.00,2659.00,0.66,1759.93
2006-05-24,543.00,2665.00,0.66,1762.82
2006-05-25,545.00,2670.00,0.66,1764.77
2006-05-26,547.00,2676.00,0.66,1767.67
2006-05-27,546.00,2750.00,0.67,1838.90
2006-05-28,540.00,2766.00,0.67,1862.41
2006-05-29,536.00,2871.00,0.69,1967.65
2006-05-30,535.00,2876.00,0.69,1973.82
2006-05-31,534.00,2882.00,0.69,1980.95
2006-06-01,526.00,2989.00,0.70,2094.43
2006-06-02,526.00,2982.00,0.70,2087.74
2006-06-03,525.00,2986.00,0.70,2093.01
2006-06-04,518.00,2982.00,0.70,2099.33
2006-06-05,471.00,3014.00,0.73,2199.31
2006-06-06,486.00,3097.00,0.73,2256.84
2006-06-07,478.00,3212.00,0.74,2379.84
2006-06-08,478.00,3219.00,0.74,2386.61
2006-06-09,479.00,3225.00,0.74,2390.89
2006-06-10,475.00,3219.00,0.74,2391.16
2006-06-11,476.00,3224.00,0.74,2394.47
2006-06-12,462.00,3245.00,0.75,2436.16
2006-06-13,446.00,3356.00,0.77,2568.64
2006-06-14,449.00,3456.00,0.77,2661.25
2006-06-15,449.00,3453.00,0.77,2658.33
2006-06-16,442.00,3484.00,0.77,2699.52
2006-06-17,448.00,3453.00,0.77,2659.90
2006-06-18,448.00,3454.00,0.77,2660.87
2006-06-19,448.00,3454.00,0.77,2660.87
2006-06-20,448.00,3455.00,0.77,2661.85
2006-06-21,448.00,3456.00,0.77,2662.82
2006-06-22,441.00,3302.00,0.76,2523.92
2006-06-23,448.00,3292.00,0.76,2503.33
2006-06-24,448.00,3287.00,0.76,2498.47
2006-06-25,448.00,3283.00,0.76,2494.59
2006-06-26,445.00,3293.00,0.76,2508.95
2006-06-27,448.00,3294.00,0.76,2505.27
2006-06-28,422.00,3413.00,0.78,2661.87
2006-06-29,421.00,3413.00,0.78,2663.46
2006-06-30,427.00,3422.00,0.78,2662.74
2006-07-01,426.00,3424.00,0.78,2666.27
2006-07-02,424.00,3273.00,0.77,2522.26
2006-07-03,416.00,3274.00,0.77,2535.80
2006-07-04,416.00,3277.00,0.77,2538.72
2006-07-05,415.00,3280.00,0.78,2543.22
2006-07-06,409.00,3415.00,0.79,2684.49
2006-07-07,410.00,3414.00,0.79,2681.92
2006-07-08,418.00,3462.00,0.78,2716.06
2006-07-09,411.00,3475.00,0.79,2739.94
2006-07-10,407.00,3438.00,0.79,2710.16
2006-07-11,423.00,3442.00,0.78,2688.59
2006-07-12,424.00,3439.00,0.78,2684.08
2006-07-13,424.00,3438.00,0.78,2683.10
2006-07-14,455.00,3379.00,0.76,2576.99
2006-07-15,467.00,3300.00,0.75,2481.79
2006-07-16,500.00,3332.00,0.74,2462.48
2006-07-17,499.00,3332.00,0.74,2463.99
2006-07-18,499.00,3333.00,0.74,2464.96
2006-07-19,499.00,3331.00,0.74,2463.03
2006-07-20,499.00,3329.00,0.74,2461.09
2006-07-21,473.00,3333.00,0.75,2504.57
2006-07-22,470.00,3347.00,0.75,2522.75
2006-07-23,470.00,3348.00,0.75,2523.72
2006-07-24,467.00,3345.00,0.75,2525.42
2006-07-25,465.00,3344.00,0.76,2527.53
2006-07-26,475.00,3364.00,0.75,2531.54
2006-07-27,464.00,3315.00,0.75,2500.94
2006-07-28,477.00,3374.00,0.75,2538.17
2006-07-29,474.00,3369.00,0.75,2537.93
2006-07-30,459.00,3337.00,0.76,2530.00
2006-07-31,447.00,3379.00,0.77,2589.45
2006-08-01,411.00,3324.00,0.78,2592.45
2006-08-02,385.00,3212.00,0.79,2524.42
2006-08-03,384.00,3211.00,0.79,2525.03
2006-08-04,387.00,3220.00,0.79,2529.04
2006-08-05,388.00,3217.00,0.78,2524.52
2006-08-06,388.00,3210.00,0.78,2517.68
2006-08-07,376.00,3205.00,0.79,2531.96
2006-08-08,374.00,3201.00,0.79,2531.25
2006-08-09,386.00,3206.00,0.79,2516.96
2006-08-10,389.00,3209.00,0.78,2515.11
2006-08-11,392.00,3219.00,0.78,2520.11
2006-08-12,394.00,3206.00,0.78,2504.24
2006-08-13,384.00,3148.00,0.78,2463.50
2006-08-14,384.00,3139.00,0.78,2454.71
2006-08-15,389.00,3144.00,0.78,2451.66
2006-08-16,390.00,3133.00,0.78,2439.35
2006-08-17,410.00,3058.00,0.76,2334.94
2006-08-18,429.00,3128.00,0.76,2373.48
2006-08-19,428.00,3125.00,0.76,2372.12
2006-08-20,429.00,3101.00,0.76,2347.27
2006-08-21,430.00,3100.00,0.76,2344.76
2006-08-22,422.00,3084.00,0.76,2341.59
2006-08-23,425.00,3113.00,0.76,2365.11
2006-08-24,427.00,3097.00,0.76,2346.48
2006-08-25,416.00,3074.00,0.76,2341.17
2006-08-26,419.00,3063.00,0.76,2325.84
2006-08-27,418.00,3058.00,0.76,2322.53
2006-08-28,416.00,3054.00,0.76,2321.74
2006-08-29,425.00,3036.00,0.75,2290.38
2006-08-30,425.00,3022.00,0.75,2276.80
2006-08-31,438.00,3014.00,0.75,2249.15
2006-09-01,437.00,3010.00,0.75,2246.80
2006-09-02,426.00,3055.00,0.76,2307.27
2006-09-03,430.00,2990.00,0.75,2238.13
2006-09-04,430.00,2993.00,0.75,2241.03
2006-09-05,429.00,2990.00,0.75,2239.66
2006-09-06,428.00,2988.00,0.75,2239.25
2006-09-07,437.00,2982.00,0.74,2219.71
2006-09-08,441.00,2987.00,0.74,2218.47
2006-09-09,452.00,3006.00,0.74,2220.16
2006-09-10,450.00,3000.00,0.74,2217.39
2006-09-11,449.00,2997.00,0.74,2216.01
2006-09-12,447.00,2994.00,0.74,2216.13
2006-09-13,452.00,2987.00,0.74,2201.82
2006-09-14,450.00,2983.00,0.74,2200.97
2006-09-15,444.00,2928.00,0.74,2156.93
2006-09-16,417.00,2905.00,0.75,2175.69
2006-09-17,415.00,2894.00,0.75,2168.09
2006-09-18,401.00,2774.00,0.75,2073.29
2006-09-19,449.00,2701.00,0.71,1931.00
2006-09-20,438.00,2489.00,0.70,1744.09
2006-09-21,440.00,2496.00,0.70,1747.88
2006-09-22,442.00,2647.00,0.71,1889.49
2006-09-23,444.00,2653.00,0.71,1892.31
2006-09-24,558.00,2714.00,0.66,1788.32
2006-09-25,556.00,2718.00,0.66,1794.84
2006-09-26,554.00,2722.00,0.66,1801.37
2006-09-27,554.00,2727.00,0.66,1806.09
2006-09-28,422.00,2237.00,0.68,1526.95
2006-09-29,446.00,2378.00,0.68,1626.88
2006-09-30,498.00,2357.00,0.65,1534.73
2006-10-01,497.00,2347.00,0.65,1526.71
2006-10-02,495.00,2337.00,0.65,1520.04
2006-10-03,494.00,2327.00,0.65,1512.01
2006-10-04,492.00,2318.00,0.65,1506.29
2006-10-05,491.00,2224.00,0.64,1419.59
2006-10-06,491.00,2223.00,0.64,1418.66
2006-10-07,492.00,2224.00,0.64,1418.25
2006-10-08,486.00,2218.00,0.64,1420.70
2006-10-09,485.00,2215.00,0.64,1419.24
2006-10-10,483.00,2227.00,0.64,1433.17
2006-10-11,482.00,2225.00,0.64,1432.65
2006-10-12,481.00,2224.00,0.64,1433.06
2006-10-13,480.00,2222.00,0.64,1432.54
2006-10-14,500.00,2249.00,0.64,1430.88
2006-10-15,523.00,2224.00,0.62,1377.15
2006-10-16,,,,
2006-10-17,,,,
2006-10-18,,,,
2006-10-19,,,,
2006-10-20,,,,
2006-10-21,,,,
2006-10-22,493.00,2199.00,0.63,1393.57
2006-10-23,492.00,2198.00,0.63,1393.97
2006-10-24,426.00,2222.00,0.68,1507.07
2006-10-25,426.00,2220.00,0.68,1505.17
2006-10-26,425.00,1907.00,0.64,1211.91
2006-10-27,424.00,1905.00,0.64,1211.38
2006-10-28,423.00,1904.00,0.64,1211.79
2006-10-29,448.00,1918.00,0.62,1191.66
2006-10-30,446.00,1908.00,0.62,1185.00
2006-10-31,444.00,1898.00,0.62,1178.35
2006-11-01,444.00,1902.00,0.62,1182.06
2006-11-02,445.00,1905.00,0.62,1183.53
2006-11-03,446.00,1906.00,0.62,1183.15
2006-11-04,447.00,1906.00,0.62,1181.83
2006-11-05,447.00,1906.00,0.62,1181.83
2006-11-06,446.00,1905.00,0.62,1182.22
2006-11-07,431.00,1536.00,0.56,862.88
2006-11-08,430.00,1534.00,0.56,862.29
2006-11-09,543.00,2036.00,0.58,1178.65
2006-11-10,542.00,2035.00,0.58,1178.99
2006-11-11,,,,
2006-11-12,,,,
2006-11-13,,,,
2006-11-14,486.00,1974.00,0.60,1194.03
2006-11-15,487.00,1822.00,0.58,1053.43
2006-11-16,474.00,1800.00,0.58,1049.60
2006-11-17,436.00,1565.00,0.56,883.00
2006-11-18,436.00,1565.00,0.56,883.00
2006-11-19,436.00,1565.00,0.56,883.00
2006-11-20,436.00,1564.00,0.56,882.10
2006-11-21,436.00,1564.00,0.56,882.10
2006-11-22,436.00,1559.00,0.56,877.57
2006-11-23,435.00,1555.00,0.56,875.18
2006-11-24,434.00,1548.00,0.56,870.07
2006-11-25,434.00,1547.00,0.56,869.16
2006-11-26,434.00,1546.00,0.56,868.26
2006-11-27,434.00,1545.00,0.56,867.35
2006-11-28,434.00,1544.00,0.56,866.45
2006-11-29,434.00,1543.00,0.56,865.55
2006-11-30,427.00,1467.00,0.55,805.53
2006-12-01,411.00,1439.00,0.56,799.62
2006-12-02,399.00,1409.00,0.56,787.11
2006-12-03,,,,
2006-12-04,,,,
2006-12-05,,,,
2006-12-06,,,,
2006-12-07,,,,
2006-12-08,,,,
2006-12-09,,,,
2006-12-10,,,,
2006-12-11,,,,
2006-12-12,520.00,1624.00,0.51,836.24
2006-12-13,462.00,1491.00,0.53,785.58
2006-12-14,462.00,1490.00,0.53,784.69
2006-12-15,462.00,1489.00,0.53,783.80
2006-12-16,447.00,1557.00,0.55,862.41
2006-12-17,447.00,1556.00,0.55,861.51
2006-12-18,446.00,1554.00,0.55,860.92
2006-12-19,446.00,1553.00,0.55,860.02
2006-12-20,445.00,1551.00,0.55,859.42
2006-12-21,445.00,1555.00,0.56,863.03
2006-12-22,444.00,1559.00,0.56,867.84
2006-12-23,443.00,1563.00,0.56,872.66
2006-12-24,444.00,1563.00,0.56,871.45
2006-12-25,444.00,1564.00,0.56,872.35
2006-12-26,436.00,1558.00,0.56,876.67
2006-12-27,436.00,1558.00,0.56,876.67
2006-12-28,,,,
2006-12-29,,,,
2006-12-31,,,,
2007-01-01,,,,
2007-01-02,,,,
2007-01-03,421.00,1694.00,0.60,1019.60
2007-01-04,421.00,1695.00,0.60,1020.52
2007-01-05,421.00,1696.00,0.60,1021.45
2007-01-06,421.00,1697.00,0.60,1022.37
2007-01-07,421.00,1698.00,0.60,1023.29
2007-01-08,421.00,1699.00,0.60,1024.21
2007-01-09,421.00,1700.00,0.60,1025.13
2007-01-10,421.00,1701.00,0.60,1026.05
2007-01-11,421.00,1702.00,0.60,1026.97
2007-01-12,421.00,1703.00,0.60,1027.89
2007-01-13,421.00,1704.00,0.60,1028.82
2007-01-14,,,,
2007-01-15,,,,
2007-01-16,,,,
2007-01-18,4753.00,5734.00,0.09,536.38
2007-01-19,4752.00,5737.00,0.09,538.75
2007-01-20,5115.00,6039.00,0.08,500.27
2007-01-21,5121.00,6046.00,0.08,500.81
2007-01-22,3026.00,3721.00,0.10,383.30
2007-01-23,3024.00,3712.00,0.10,379.14
2007-01-24,3023.00,3703.00,0.10,374.37
2007-01-25,3021.00,3694.00,0.10,370.23
2007-01-26,3019.00,3686.00,0.10,366.68
2007-01-27,3017.00,3677.00,0.10,362.54
2007-01-28,3016.00,3668.00,0.10,357.80
2007-01-29,5142.00,5914.00,0.07,412.95
2007-01-30,5158.00,5935.00,0.07,415.71
2007-01-31,5175.00,5955.00,0.07,417.33
2007-02-01,5191.00,5976.00,0.07,420.09
2007-02-02,5287.00,6041.00,0.07,402.09
2007-02-03,5305.00,6059.00,0.07,402.01
2007-02-04,5334.00,6118.00,0.07,418.84
2007-02-05,5922.00,6656.00,0.06,388.42
2007-02-06,5284.00,6040.00,0.07,403.24
2007-02-07,5924.00,6662.00,0.06,390.64
2007-02-08,5925.00,6665.00,0.06,391.75
2007-02-09,5928.00,6460.00,0.04,277.42
2007-02-10,5704.00,6111.00,0.03,210.51
2007-02-11,5709.00,6097.00,0.03,200.38
2007-02-12,5707.00,6090.00,0.03,197.72
2007-02-13,5704.00,6083.00,0.03,195.59
2007-02-14,5617.00,5857.00,0.02,122.51
2007-02-15,5618.00,5860.00,0.02,123.55
2007-02-16,5936.00,6162.00,0.02,115.11
2007-02-17,6160.00,6376.00,0.02,109.86
2007-02-18,5962.00,6196.00,0.02,119.25
2007-02-19,5868.00,6123.00,0.02,130.21
2007-02-20,5823.00,6100.00,0.02,141.72
2007-02-21,6125.00,6348.00,0.02,113.49
2007-02-22,6140.00,6366.00,0.02,115.04
2007-02-23,6155.00,6383.00,0.02,116.07
2007-02-24,6144.00,6376.00,0.02,118.15
2007-02-25,6186.00,6409.00,0.02,113.47
2007-02-26,5805.00,6125.00,0.03,164.29
2007-02-27,5798.00,6119.00,0.03,164.82
2007-02-28,6513.00,6734.00,0.02,112.34
2007-03-01,6521.00,6743.00,0.02,112.86
2007-03-02,6529.00,6751.00,0.02,112.86
2007-03-03,6100.00,6362.00,0.02,133.75
2007-03-04,5933.00,6205.00,0.02,139.05
2007-03-05,5947.00,6218.00,0.02,138.52
2007-03-06,6300.00,6500.00,0.02,101.56
2007-03-07,6378.00,6577.00,0.02,101.03
2007-03-08,6364.00,6564.00,0.02,101.55
2007-03-09,6448.00,6627.00,0.01,90.73
2007-03-10,6429.00,6610.00,0.01,91.76
2007-03-11,6433.00,6616.00,0.01,92.78
2007-03-12,6437.00,6622.00,0.01,93.81
2007-03-13,6441.00,6628.00,0.01,94.84
2007-03-14,6519.00,6701.00,0.01,92.25
2007-03-15,6333.00,6512.00,0.01,90.75
2007-03-16,4687.00,5481.00,0.08,428.00
2007-03-17,4687.00,5483.00,0.08,429.15
2007-03-18,4687.00,5486.00,0.08,430.88
2007-03-19,,,,
2007-03-20,452.00,1831.00,0.60,1105.98
2007-03-21,471.00,1741.00,0.57,999.58
2007-03-22,483.00,1730.00,0.56,974.84
2007-03-23,516.00,1754.00,0.55,956.59
2007-03-24,517.00,1758.00,0.55,958.98
2007-03-25,518.00,1763.00,0.55,962.27
2007-03-26,519.00,1767.00,0.55,964.66
2007-03-27,521.00,1771.00,0.55,965.86
2007-03-28,525.00,1772.00,0.54,961.99
2007-03-29,529.00,1773.00,0.54,958.13
2007-03-30,532.00,1775.00,0.54,956.36
2007-03-31,534.00,1780.00,0.54,958.46
2007-04-01,535.00,1784.00,0.54,960.85
2007-04-02,536.00,1788.00,0.54,963.24
2007-04-03,529.00,1793.00,0.54,976.03
2007-04-04,530.00,1797.00,0.54,978.43
2007-04-05,548.00,1774.00,0.53,936.66
2007-04-06,577.00,1742.00,0.50,875.13
2007-04-07,574.00,1764.00,0.51,897.84
2007-04-08,,,,
2007-04-09,,,,
2007-04-10,504.00,1717.00,0.55,937.74
2007-04-11,500.00,1758.00,0.56,979.43
2007-04-12,523.00,1740.00,0.54,935.74
2007-04-13,539.00,1733.00,0.53,910.74
2007-04-14,563.00,1771.00,0.52,916.61
2007-04-15,564.00,1774.00,0.52,918.11
2007-04-16,564.00,1777.00,0.52,920.76
2007-04-17,565.00,1781.00,0.52,923.14
2007-04-18,566.00,1785.00,0.52,925.53
2007-04-19,575.00,1778.00,0.51,909.02
2007-04-20,577.00,1784.00,0.51,912.02
2007-04-21,579.00,1789.00,0.51,914.14
2007-04-22,579.00,1792.00,0.51,916.78
2007-04-23,600.00,1816.00,0.50,914.01
2007-04-24,596.00,1826.00,0.51,927.32
2007-04-25,585.00,1841.00,0.52,953.13
2007-04-26,585.00,1871.00,0.52,979.68
2007-04-27,577.00,1851.00,0.52,971.24
2007-04-28,560.00,1927.00,0.55,1059.19
2007-04-29,564.00,1929.00,0.55,1056.19
2007-04-30,546.00,1938.00,0.56,1086.03
2007-05-01,544.00,1940.00,0.56,1090.27
2007-05-02,543.00,1942.00,0.56,1093.30
2007-05-03,543.00,1944.00,0.56,1095.11
2007-05-04,544.00,1948.00,0.56,1097.51
2007-05-05,545.00,1977.00,0.57,1122.55
2007-05-06,550.00,1995.00,0.57,1132.72
2007-05-07,550.00,1999.00,0.57,1136.35
2007-05-08,550.00,2003.00,0.57,1139.98
2007-05-09,541.00,2003.00,0.57,1151.10
2007-05-10,543.00,2077.00,0.59,1216.08
2007-05-11,541.00,2084.00,0.59,1225.00
2007-05-12,552.00,2146.00,0.59,1267.87
2007-05-13,557.00,2095.00,0.58,1214.97
2007-05-14,568.00,2188.00,0.59,1286.12
2007-05-15,555.00,2205.00,0.60,1318.21
2007-05-16,555.00,2209.00,0.60,1321.88
2007-05-17,556.00,2212.00,0.60,1323.36
2007-05-18,553.00,2253.00,0.61,1364.97
2007-05-19,554.00,2257.00,0.61,1367.37
2007-05-20,555.00,2262.00,0.61,1370.69
2007-05-21,545.00,2369.00,0.63,1482.86
2007-05-22,543.00,2373.00,0.63,1489.23
2007-05-23,543.00,2378.00,0.63,1493.88
2007-05-24,543.00,2383.00,0.63,1498.54
2007-05-25,543.00,2387.00,0.63,1502.26
2007-05-26,542.00,2432.00,0.64,1545.55
2007-05-27,549.00,2463.00,0.64,1565.13
2007-05-28,549.00,2465.00,0.64,1567.00
2007-05-29,538.00,2427.00,0.64,1546.24
2007-05-30,556.00,2462.00,0.63,1554.86
2007-05-31,534.00,2506.00,0.65,1625.60
2007-06-01,524.00,2549.00,0.66,1679.70
2007-06-02,512.00,2576.00,0.67,1721.78
2007-06-03,489.00,2585.00,0.68,1762.58
2007-06-04,493.00,2630.00,0.68,1799.65
2007-06-05,536.00,2688.00,0.67,1794.22
2007-06-06,543.00,2701.00,0.67,1796.78
2007-06-07,548.00,2737.00,0.67,1823.83
2007-06-08,530.00,2772.00,0.68,1882.14
2007-06-09,532.00,2772.00,0.68,1879.32
2007-06-10,532.00,2774.00,0.68,1881.22
2007-06-11,533.00,2778.00,0.68,1883.60
2007-06-12,533.00,2781.00,0.68,1886.45
2007-06-13,533.00,2785.00,0.68,1890.24
2007-06-14,533.00,2788.00,0.68,1893.09
2007-06-15,524.00,2802.00,0.68,1919.11
2007-06-16,524.00,2802.00,0.68,1919.11
2007-06-17,522.00,2805.00,0.69,1924.80
2007-06-18,523.00,2856.00,0.69,1971.90
2007-06-19,523.00,2888.00,0.69,2002.38
2007-06-20,518.00,2921.00,0.70,2041.05
2007-06-21,511.00,2943.00,0.70,2072.20
2007-06-22,480.00,3020.00,0.73,2191.66
2007-06-23,478.00,3030.00,0.73,2204.26
2007-06-24,466.00,3127.00,0.74,2315.88
2007-06-25,436.00,3203.00,0.76,2435.48
2007-06-26,435.00,3207.00,0.76,2440.91
2007-06-27,435.00,3211.00,0.76,2444.80
2007-06-28,434.00,3215.00,0.76,2450.24
2007-06-29,434.00,3217.00,0.76,2452.18
2007-06-30,434.00,3216.00,0.76,2451.21
2007-07-01,428.00,3250.00,0.77,2493.61
2007-07-02,428.00,3249.00,0.77,2492.64
2007-07-03,428.00,3249.00,0.77,2492.64
2007-07-04,436.00,3290.00,0.77,2520.04
2007-07-05,420.00,3341.00,0.78,2594.80
2007-07-06,420.00,3341.00,0.78,2594.80
2007-07-07,415.00,3347.00,0.78,2608.56
2007-07-08,421.00,3326.00,0.78,2578.60
2007-07-09,433.00,3377.00,0.77,2609.42
2007-07-10,436.00,3382.00,0.77,2609.58
2007-07-11,436.00,3380.00,0.77,2607.63
2007-07-12,434.00,3377.00,0.77,2607.85
2007-07-13,430.00,3348.00,0.77,2585.88
2007-07-14,423.00,3357.00,0.78,2605.67
2007-07-15,437.00,3312.00,0.77,2539.88
2007-07-16,437.00,3309.00,0.77,2536.96
2007-07-17,435.00,3265.00,0.76,2497.28
2007-07-18,435.00,3260.00,0.76,2492.42
2007-07-19,434.00,3255.00,0.76,2489.12
2007-07-20,425.00,3239.00,0.77,2487.59
2007-07-21,435.00,3205.00,0.76,2438.97
2007-07-22,428.00,3155.00,0.76,2401.25
2007-07-23,425.00,3155.00,0.76,2405.91
2007-07-24,427.00,3124.00,0.76,2372.69
2007-07-25,426.00,3074.00,0.76,2325.70
2007-07-26,424.00,3060.00,0.76,2315.20
2007-07-27,420.00,3120.00,0.76,2379.66
2007-07-28,428.00,3094.00,0.76,2342.02
2007-07-29,420.00,3068.00,0.76,2329.15
2007-07-30,431.00,3065.00,0.75,2309.27
2007-07-31,422.00,3066.00,0.76,2324.11
2007-08-01,421.00,3068.00,0.76,2327.60
2007-08-02,421.00,3083.00,0.76,2342.16
2007-08-03,420.00,3082.00,0.76,2342.74
2007-08-04,419.00,3078.00,0.76,2340.41
2007-08-05,418.00,3086.00,0.76,2349.73
2007-08-06,413.00,3101.00,0.76,2372.08
2007-08-07,421.00,3156.00,0.76,2413.10
2007-08-08,426.00,3175.00,0.76,2423.79
2007-08-09,420.00,3153.00,0.76,2411.74
2007-08-10,419.00,3151.00,0.77,2411.35
2007-08-11,416.00,3134.00,0.77,2399.50
2007-08-12,421.00,3014.00,0.75,2275.20
2007-08-13,430.00,2962.00,0.75,2211.02
2007-08-14,446.00,2992.00,0.74,2215.72
2007-08-15,445.00,2986.00,0.74,2211.43
2007-08-16,444.00,2980.00,0.74,2207.15
2007-08-17,444.00,2975.00,0.74,2202.32
2007-08-18,440.00,2959.00,0.74,2192.92
2007-08-19,436.00,3006.00,0.75,2244.46
2007-08-20,439.00,2991.00,0.74,2225.37
2007-08-21,439.00,2979.00,0.74,2213.77
2007-08-22,438.00,2975.00,0.74,2211.42
2007-08-23,443.00,2885.00,0.73,2116.94
2007-08-24,442.00,2871.00,0.73,2104.94
2007-08-25,447.00,2866.00,0.73,2092.62
2007-08-26,450.00,2932.00,0.73,2151.75
2007-08-27,454.00,2955.00,0.73,2167.92
2007-08-28,453.00,2949.00,0.73,2163.64
2007-08-29,449.00,2958.00,0.74,2178.35
2007-08-30,447.00,2951.00,0.74,2174.60
2007-08-31,445.00,2946.00,0.74,2172.79
2007-09-01,443.00,2943.00,0.74,2172.92
2007-09-02,442.00,2937.00,0.74,2168.63
2007-09-03,445.00,2926.00,0.74,2153.49
2007-09-04,442.00,2925.00,0.74,2157.05
2007-09-05,476.00,2889.00,0.72,2071.67
2007-09-06,475.00,2865.00,0.72,2050.10
2007-09-07,474.00,2855.00,0.72,2041.98
2007-09-08,495.00,2880.00,0.71,2035.20
2007-09-09,504.00,2905.00,0.70,2046.03
2007-09-10,521.00,2893.00,0.69,2010.02
2007-09-11,503.00,2840.00,0.70,1985.37
2007-09-12,509.00,2730.00,0.69,1871.98
2007-09-13,511.00,2739.00,0.69,1877.69
2007-09-14,508.00,2736.00,0.69,1879.10
2007-09-15,502.00,2715.00,0.69,1867.67
2007-09-16,502.00,2713.00,0.69,1865.77
2007-09-17,507.00,2698.00,0.68,1844.40
2007-09-18,505.00,2695.00,0.68,1844.39
2007-09-19,504.00,2691.00,0.68,1842.01
2007-09-20,500.00,2675.00,0.69,1832.48
2007-09-21,483.00,2667.00,0.69,1849.12
2007-09-22,482.00,2658.00,0.69,1841.98
2007-09-23,482.00,2655.00,0.69,1839.12
2007-09-24,481.00,2652.00,0.69,1837.69
2007-09-25,475.00,2642.00,0.70,1836.77
2007-09-26,475.00,2601.00,0.69,1797.70
2007-09-27,467.00,2638.00,0.70,1844.48
2007-09-28,469.00,2636.00,0.70,1839.68
2007-09-29,465.00,2604.00,0.70,1814.91
2007-09-30,463.00,2598.00,0.70,1812.06
2007-10-01,467.00,2579.00,0.69,1788.20
2007-10-02,468.00,2539.00,0.69,1748.68
2007-10-03,448.00,2528.00,0.70,1766.88
2007-10-04,451.00,2536.00,0.70,1770.19
2007-10-05,450.00,2532.00,0.70,1767.81
2007-10-06,449.00,2529.00,0.70,1766.39
2007-10-07,452.00,2442.00,0.69,1679.19
2007-10-08,456.00,2382.00,0.68,1616.54
2007-10-09,455.00,2379.00,0.68,1615.10
2007-10-10,455.00,2375.00,0.68,1611.31
2007-10-11,455.00,2372.00,0.68,1608.46
2007-10-12,487.00,2173.00,0.63,1377.32
2007-10-13,514.00,2055.00,0.60,1232.68
2007-10-14,499.00,2063.00,0.61,1259.38
2007-10-15,497.00,2064.00,0.61,1262.90
2007-10-16,496.00,2060.00,0.61,1260.50
2007-10-17,496.00,2056.00,0.61,1256.80
2007-10-18,490.00,2042.00,0.61,1251.65
2007-10-19,489.00,2039.00,0.61,1250.18
2007-10-20,468.00,2030.00,0.63,1269.36
2007-10-21,470.00,2029.00,0.62,1265.79
2007-10-22,470.00,2031.00,0.62,1267.65
2007-10-23,454.00,1824.00,0.60,1096.96
2007-10-24,460.00,1674.00,0.57,952.31
2007-10-25,456.00,1660.00,0.57,944.54
2007-10-26,459.00,1691.00,0.57,968.98
2007-10-27,458.00,1685.00,0.57,964.77
2007-10-28,458.00,1680.00,0.57,960.22
2007-10-29,474.00,1692.00,0.56,951.46
2007-10-30,438.00,1401.00,0.52,733.64
2007-10-31,438.00,1417.00,0.53,747.84
2007-11-01,447.00,1457.00,0.53,772.88
2007-11-02,449.00,1490.00,0.54,799.94
2007-11-03,419.00,1529.00,0.57,871.25
2007-11-04,420.00,1533.00,0.57,873.65
2007-11-05,441.00,1637.00,0.58,942.18
2007-11-06,442.00,1640.00,0.58,943.67
2007-11-07,443.00,1643.00,0.58,945.16
2007-11-08,456.00,1765.00,0.59,1040.25
2007-11-09,448.00,1808.00,0.60,1089.93
2007-11-10,456.00,1775.00,0.59,1049.41
2007-11-11,441.00,1760.00,0.60,1054.72
2007-11-12,441.00,1760.00,0.60,1054.72
2007-11-13,441.00,1759.00,0.60,1053.80
2007-11-14,441.00,1758.00,0.60,1052.88
2007-11-15,440.00,1757.00,0.60,1053.24
2007-11-16,440.00,1756.00,0.60,1052.32
2007-11-17,430.00,1747.00,0.60,1056.87
2007-11-18,425.00,1771.00,0.61,1085.50
2007-11-19,424.00,1756.00,0.61,1072.93
2007-11-20,424.00,1754.00,0.61,1071.08
2007-11-21,423.00,1733.00,0.61,1052.98
2007-11-22,423.00,1731.00,0.61,1051.14
2007-11-24,4559.00,5043.00,0.05,254.20
2007-11-25,4560.00,5041.00,0.05,252.55
2007-11-26,4560.00,5039.00,0.05,251.45
2007-11-27,4561.00,5037.00,0.05,249.80
2007-11-28,,,,
2007-11-29,,,,
2007-11-30,,,,
2007-12-01,6817.00,7195.00,0.03,194.10
2007-12-02,6669.00,6943.00,0.02,139.76
2007-12-03,6689.00,6956.00,0.02,136.11
2007-12-04,6708.00,6968.00,0.02,132.47
2007-12-05,6692.00,6947.00,0.02,129.88
2007-12-06,6997.00,7125.00,0.01,64.58
2007-12-07,6973.00,7096.00,0.01,62.04
2007-12-08,6949.00,7068.00,0.01,60.01
2007-12-09,6925.00,7039.00,0.01,57.47
2007-12-10,6924.00,7038.00,0.01,57.47
2007-12-11,6924.00,7038.00,0.01,57.47
2007-12-12,6923.00,7037.00,0.01,57.47
2007-12-13,,,,
2007-12-14,,,,
2007-12-15,,,,
2007-12-16,,,,
2007-12-17,6644.00,6591.00,-0.00,-26.39
2007-12-18,,,,
2007-12-19,,,,
2007-12-20,,,,
2007-12-21,,,,
