,red,nir,ndvi,nirv
2006-06-09,281.00,1771.00,0.73,1285.96
2006-06-10,285.00,1788.00,0.73,1296.36
2006-06-11,286.00,1734.00,0.72,1242.99
2006-06-12,287.00,1726.00,0.71,1233.84
2006-06-13,288.00,1730.00,0.71,1236.20
2006-06-14,288.00,1734.00,0.72,1240.04
2006-06-15,287.00,1740.00,0.72,1247.27
2006-06-16,301.00,1736.00,0.70,1222.96
2006-06-17,302.00,1733.00,0.70,1218.64
2006-06-18,300.00,1742.00,0.71,1230.15
2006-06-19,291.00,1710.00,0.71,1212.64
2006-06-20,295.00,1710.00,0.71,1206.81
2006-06-21,295.00,1693.00,0.70,1190.55
2006-06-22,296.00,1700.00,0.70,1195.79
2006-06-23,297.00,1692.00,0.70,1186.70
2006-06-24,295.00,1668.00,0.70,1166.67
2006-06-25,291.00,1657.00,0.70,1161.94
2006-06-26,287.00,1633.00,0.70,1144.80
2006-06-27,287.00,1637.00,0.70,1148.62
2006-06-28,277.00,1627.00,0.71,1153.60
2006-06-29,277.00,1619.00,0.71,1145.94
2006-06-30,271.00,1616.00,0.71,1151.84
2006-07-01,265.00,1634.00,0.72,1177.96
2006-07-02,258.00,1745.00,0.74,1295.46
2006-07-03,306.00,1859.00,0.72,1333.50
2006-07-04,309.00,1861.00,0.72,1331.00
2006-07-05,315.00,1889.00,0.71,1349.04
2006-07-06,316.00,1895.00,0.71,1353.33
2006-07-07,318.00,1890.00,0.71,1345.60
2006-07-08,318.00,1889.00,0.71,1344.64
2006-07-09,321.00,1899.00,0.71,1349.83
2006-07-10,322.00,1963.00,0.72,1409.75
2006-07-11,315.00,1973.00,0.72,1429.74
2006-07-12,313.00,1952.00,0.72,1412.51
2006-07-13,313.00,1954.00,0.72,1414.43
2006-07-14,320.00,1980.00,0.72,1429.04
2006-07-15,311.00,1972.00,0.73,1434.73
2006-07-16,315.00,1989.00,0.73,1445.13
2006-07-17,225.00,1665.00,0.76,1268.57
2006-07-18,210.00,1574.00,0.76,1203.44
2006-07-19,252.00,1912.00,0.77,1466.69
2006-07-20,259.00,1788.00,0.75,1335.54
2006-07-21,261.00,1763.00,0.74,1308.31
2006-07-22,272.00,1744.00,0.73,1273.40
2006-07-23,273.00,1736.00,0.73,1264.20
2006-07-24,278.00,1727.00,0.72,1248.09
2006-07-25,298.00,1668.00,0.70,1162.34
2006-07-26,307.00,1676.00,0.69,1157.06
2006-07-27,311.00,1637.00,0.68,1114.30
2006-07-28,311.00,1617.00,0.68,1095.33
2006-07-29,311.00,1619.00,0.68,1097.23
2006-07-30,311.00,1619.00,0.68,1097.23
2006-07-31,316.00,1625.00,0.67,1095.89
2006-08-01,314.00,1640.00,0.68,1112.92
2006-08-02,321.00,1655.00,0.68,1117.29
2006-08-03,328.00,1810.00,0.69,1254.64
2006-08-04,332.00,1817.00,0.69,1255.58
2006-08-05,333.00,1804.00,0.69,1241.78
2006-08-06,330.00,1804.00,0.69,1246.06
2006-08-07,335.00,1794.00,0.69,1229.43
2006-08-08,333.00,1796.00,0.69,1234.17
2006-08-09,341.00,1792.00,0.68,1219.03
2006-08-10,342.00,1795.00,0.68,1220.47
2006-08-11,346.00,1785.00,0.68,1205.36
2006-08-12,345.00,1782.00,0.68,1203.92
2006-08-13,343.00,1777.00,0.68,1201.99
2006-08-14,343.00,1778.00,0.68,1202.94
2006-08-15,344.00,1778.00,0.68,1201.53
2006-08-16,342.00,1784.00,0.68,1210.03
2006-08-17,335.00,1740.00,0.68,1178.17
2006-08-18,318.00,1729.00,0.69,1191.80
2006-08-19,313.00,1722.00,0.69,1192.28
2006-08-20,311.00,1714.00,0.69,1187.53
2006-08-21,309.00,1705.00,0.69,1181.82
2006-08-22,309.00,1688.00,0.69,1165.62
2006-08-23,309.00,1683.00,0.69,1160.86
2006-08-24,309.00,1679.00,0.69,1157.06
2006-08-25,353.00,1748.00,0.66,1160.62
2006-08-26,355.00,1745.00,0.66,1155.02
2006-08-27,350.00,1729.00,0.66,1146.85
2006-08-28,357.00,1745.00,0.66,1152.26
2006-08-29,361.00,1744.00,0.66,1145.82
2006-08-30,390.00,1740.00,0.63,1102.82
2006-08-31,364.00,1745.00,0.65,1142.65
2006-09-01,367.00,1752.00,0.65,1145.13
2006-09-02,382.00,1830.00,0.65,1197.94
2006-09-03,401.00,1861.00,0.65,1201.18
2006-09-04,401.00,1863.00,0.65,1203.05
2006-09-05,396.00,1860.00,0.65,1207.02
2006-09-06,434.00,1940.00,0.63,1230.68
2006-09-07,428.00,1923.00,0.64,1222.83
2006-09-08,425.00,1914.00,0.64,1218.45
2006-09-09,420.00,1895.00,0.64,1207.40
2006-09-10,404.00,1885.00,0.65,1219.61
2006-09-11,410.00,1901.00,0.65,1226.48
2006-09-12,433.00,1932.00,0.63,1224.55
2006-09-13,439.00,1941.00,0.63,1224.95
2006-09-14,433.00,1922.00,0.63,1215.23
2006-09-15,434.00,1925.00,0.63,1216.69
2006-09-16,438.00,1930.00,0.63,1216.03
2006-09-17,440.00,1943.00,0.63,1225.48
2006-09-18,441.00,1945.00,0.63,1226.02
2006-09-19,442.00,1946.00,0.63,1225.62
2006-09-20,447.00,1959.00,0.63,1231.09
2006-09-21,453.00,1970.00,0.63,1233.38
2006-09-22,445.00,1949.00,0.63,1224.43
2006-09-23,448.00,1959.00,0.63,1229.77
2006-09-24,461.00,1982.00,0.62,1233.98
2006-09-25,454.00,1930.00,0.62,1194.92
2006-09-26,458.00,1938.00,0.62,1197.10
2006-09-27,471.00,2007.00,0.62,1244.05
2006-09-28,462.00,2009.00,0.63,1257.76
2006-09-29,465.00,2019.00,0.63,1263.09
2006-09-30,473.00,2030.00,0.62,1262.77
2006-10-01,455.00,1949.00,0.62,1211.23
2006-10-02,454.00,1958.00,0.62,1220.91
2006-10-03,474.00,2048.00,0.62,1278.17
2006-10-04,472.00,2041.00,0.62,1274.31
2006-10-05,482.00,2058.00,0.62,1276.93
2006-10-06,482.00,2053.00,0.62,1272.29
2006-10-07,483.00,2055.00,0.62,1272.84
2006-10-08,484.00,2055.00,0.62,1271.53
2006-10-09,490.00,2068.00,0.62,1275.72
2006-10-10,488.00,2066.00,0.62,1276.49
2006-10-11,490.00,2065.00,0.62,1272.95
2006-10-12,489.00,2058.00,0.62,1267.77
2006-10-13,494.00,2071.00,0.61,1273.28
2006-10-14,494.00,2069.00,0.61,1271.43
2006-10-15,494.00,2064.00,0.61,1266.80
2006-10-16,497.00,2073.00,0.61,1271.22
2006-10-17,507.00,2086.00,0.61,1270.26
2006-10-18,508.00,2086.00,0.61,1268.97
2006-10-19,512.00,2077.00,0.60,1255.51
2006-10-20,521.00,2093.00,0.60,1258.68
2006-10-21,507.00,2067.00,0.61,1252.73
2006-10-22,478.00,1979.00,0.61,1208.99
2006-10-23,496.00,1996.00,0.60,1201.44
2006-10-24,504.00,2025.00,0.60,1217.88
2006-10-25,521.00,2058.00,0.60,1226.50
2006-10-26,526.00,2069.00,0.59,1230.24
2006-10-27,526.00,2069.00,0.59,1230.24
2006-10-28,527.00,2070.00,0.59,1229.88
2006-10-29,527.00,2069.00,0.59,1228.97
2006-10-30,530.00,2074.00,0.59,1229.75
2006-10-31,533.00,2075.00,0.59,1226.86
2006-11-01,543.00,2073.00,0.58,1212.42
2006-11-02,547.00,2074.00,0.58,1208.32
2006-11-03,555.00,2075.00,0.58,1199.24
2006-11-04,573.00,2083.00,0.57,1184.24
2006-11-05,580.00,2085.00,0.56,1177.46
2006-11-06,555.00,2086.00,0.58,1209.26
2006-11-07,578.00,2129.00,0.57,1219.83
2006-11-08,558.00,2121.00,0.58,1237.45
2006-11-09,557.00,2119.00,0.58,1236.88
2006-11-10,534.00,2088.00,0.59,1237.51
2006-11-11,534.00,2089.00,0.59,1238.43
2006-11-12,534.00,2089.00,0.59,1238.43
2006-11-13,534.00,2090.00,0.59,1239.34
2006-11-14,535.00,2090.00,0.59,1238.08
2006-11-15,536.00,2090.00,0.59,1236.81
2006-11-16,537.00,2091.00,0.59,1236.46
2006-11-17,537.00,2083.00,0.59,1229.13
2006-11-18,546.00,2084.00,0.58,1218.70
2006-11-19,531.00,2084.00,0.59,1237.65
2006-11-20,535.00,2104.00,0.59,1250.92
2006-11-21,536.00,2105.00,0.59,1250.57
2006-11-22,549.00,2131.00,0.59,1257.93
2006-11-23,557.00,2139.00,0.59,1255.16
2006-11-24,568.00,2165.00,0.58,1265.10
2006-11-25,589.00,2156.00,0.57,1230.77
2006-11-26,613.00,2159.00,0.56,1204.12
2006-11-27,624.00,2203.00,0.56,1230.47
2006-11-28,624.00,2202.00,0.56,1229.57
2006-11-29,641.00,2229.00,0.55,1233.33
2006-11-30,647.00,2220.00,0.55,1218.02
2006-12-01,648.00,2222.00,0.55,1218.62
2006-12-02,641.00,2206.00,0.55,1212.64
2006-12-03,647.00,2218.00,0.55,1216.22
2006-12-04,647.00,2220.00,0.55,1218.02
2006-12-05,648.00,2220.00,0.55,1216.82
2006-12-06,646.00,2205.00,0.55,1205.75
2006-12-07,645.00,2204.00,0.55,1206.05
2006-12-08,654.00,2230.00,0.55,1218.61
2006-12-09,653.00,2228.00,0.55,1218.01
2006-12-10,613.00,2132.00,0.55,1179.78
2006-12-11,613.00,2132.00,0.55,1179.78
2006-12-12,612.00,2132.00,0.55,1180.99
2006-12-13,623.00,2129.00,0.55,1165.07
2006-12-14,624.00,2129.00,0.55,1163.87
2006-12-15,615.00,2116.00,0.55,1162.99
2006-12-16,606.00,2118.00,0.56,1175.63
2006-12-17,588.00,2105.00,0.56,1185.77
2006-12-18,585.00,2096.00,0.56,1181.30
2006-12-19,660.00,2132.00,0.53,1124.03
2006-12-20,655.00,2133.00,0.53,1130.77
2006-12-21,653.00,2131.00,0.53,1131.33
2006-12-22,652.00,2128.00,0.53,1129.83
2006-12-23,650.00,2126.00,0.53,1130.39
2006-12-24,649.00,2124.00,0.53,1129.79
2006-12-25,647.00,2121.00,0.53,1129.46
2006-12-26,622.00,2102.00,0.54,1142.06
2006-12-27,622.00,2102.00,0.54,1142.06
2006-12-28,641.00,2054.00,0.52,1076.92
2006-12-29,538.00,1994.00,0.58,1146.63
2006-12-31,538.00,1994.00,0.58,1146.63
2007-01-01,566.00,2014.00,0.56,1130.34
2007-01-02,554.00,2018.00,0.57,1148.66
2007-01-03,554.00,2014.00,0.57,1145.03
2007-01-04,554.00,2015.00,0.57,1145.94
2007-01-05,557.00,2016.00,0.57,1143.16
2007-01-06,562.00,2029.00,0.57,1148.80
2007-01-07,568.00,2028.00,0.56,1140.55
2007-01-08,571.00,2044.00,0.56,1151.36
2007-01-09,577.00,2030.00,0.56,1131.41
2007-01-10,577.00,2029.00,0.56,1130.51
2007-01-11,575.00,2030.00,0.56,1133.84
2007-01-12,581.00,2036.00,0.56,1131.98
2007-01-13,596.00,2049.00,0.55,1125.59
2007-01-14,593.00,2046.00,0.55,1126.50
2007-01-15,593.00,2045.00,0.55,1125.60
2007-01-16,593.00,2043.00,0.55,1123.81
2007-01-17,593.00,2033.00,0.55,1114.82
2007-01-18,595.00,2030.00,0.55,1109.73
2007-01-19,587.00,1995.00,0.55,1087.90
2007-01-20,581.00,1982.00,0.55,1083.41
2007-01-21,580.00,1983.00,0.55,1085.50
2007-01-22,576.00,1975.00,0.55,1083.11
2007-01-23,571.00,1966.00,0.55,1081.03
2007-01-24,568.00,1958.00,0.55,1077.44
2007-01-25,561.00,1955.00,0.55,1083.18
2007-01-26,557.00,1945.00,0.55,1079.00
2007-01-27,555.00,1934.00,0.55,1071.51
2007-01-28,549.00,1926.00,0.56,1071.56
2007-01-29,545.00,1915.00,0.56,1066.48
2007-01-30,547.00,1894.00,0.55,1045.15
2007-01-31,547.00,1894.00,0.55,1045.15
2007-02-01,546.00,1893.00,0.55,1045.46
2007-02-02,545.00,1892.00,0.55,1045.76
2007-02-03,524.00,1871.00,0.56,1052.29
2007-02-04,541.00,1939.00,0.56,1093.03
2007-02-05,539.00,1939.00,0.56,1095.48
2007-02-06,535.00,1944.00,0.57,1104.92
2007-02-07,496.00,1918.00,0.59,1129.82
2007-02-08,499.00,1948.00,0.59,1153.52
2007-02-09,499.00,1948.00,0.59,1153.52
2007-02-10,545.00,2036.00,0.58,1176.16
2007-02-11,492.00,2048.00,0.61,1254.60
2007-02-12,541.00,2075.00,0.59,1216.76
2007-02-13,537.00,2087.00,0.59,1232.79
2007-02-14,537.00,2087.00,0.59,1232.79
2007-02-15,516.00,2083.00,0.60,1255.89
2007-02-16,517.00,2084.00,0.60,1255.53
2007-02-17,517.00,2084.00,0.60,1255.53
2007-02-18,515.00,2083.00,0.60,1257.18
2007-02-19,509.00,2086.00,0.61,1267.68
2007-02-20,507.00,2084.00,0.61,1268.42
2007-02-21,503.00,2087.00,0.61,1276.37
2007-02-22,504.00,2089.00,0.61,1276.92
2007-02-23,497.00,2092.00,0.62,1288.81
2007-02-24,466.00,2080.00,0.63,1318.59
2007-02-25,465.00,2076.00,0.63,1316.19
2007-02-26,464.00,2039.00,0.63,1283.03
2007-02-27,463.00,2052.00,0.63,1296.47
2007-02-28,445.00,2006.00,0.64,1277.59
2007-03-01,423.00,1980.00,0.65,1282.92
2007-03-02,405.00,1948.00,0.66,1277.42
2007-03-03,384.00,1993.00,0.68,1349.07
2007-03-04,383.00,1994.00,0.68,1351.42
2007-03-05,383.00,2002.00,0.68,1359.01
2007-03-06,381.00,1995.00,0.68,1355.19
2007-03-07,382.00,2033.00,0.68,1389.85
2007-03-08,381.00,2033.00,0.68,1391.27
2007-03-09,381.00,2033.00,0.68,1391.27
2007-03-10,381.00,2036.00,0.68,1394.12
2007-03-11,380.00,2066.00,0.69,1424.07
2007-03-12,381.00,2073.00,0.69,1429.31
2007-03-13,381.00,2072.00,0.69,1428.35
2007-03-14,380.00,2072.00,0.69,1429.78
2007-03-15,377.00,2051.00,0.69,1414.07
2007-03-16,370.00,2028.00,0.69,1402.18
2007-03-17,369.00,2025.00,0.69,1400.75
2007-03-18,358.00,1989.00,0.69,1382.22
2007-03-19,347.00,1910.00,0.69,1322.70
2007-03-20,345.00,1906.00,0.69,1321.75
2007-03-21,339.00,1894.00,0.70,1318.93
2007-03-22,335.00,1878.00,0.70,1309.42
2007-03-23,324.00,1873.00,0.71,1320.56
2007-03-24,322.00,1909.00,0.71,1357.95
2007-03-25,321.00,1907.00,0.71,1357.50
2007-03-26,321.00,1908.00,0.71,1358.45
2007-03-27,321.00,1911.00,0.71,1361.33
2007-03-28,329.00,1958.00,0.71,1394.66
2007-03-29,329.00,1961.00,0.71,1397.53
2007-03-30,329.00,1965.00,0.71,1401.37
2007-03-31,327.00,1971.00,0.72,1410.06
2007-04-01,328.00,1981.00,0.72,1418.19
2007-04-02,327.00,2013.00,0.72,1450.39
2007-04-03,334.00,2050.00,0.72,1475.59
2007-04-04,335.00,2075.00,0.72,1498.13
2007-04-05,336.00,2092.00,0.72,1513.00
2007-04-06,337.00,2097.00,0.72,1516.32
2007-04-07,337.00,2125.00,0.73,1543.26
2007-04-08,343.00,2120.00,0.72,1529.53
2007-04-09,348.00,2113.00,0.72,1515.42
2007-04-10,356.00,2162.00,0.72,1550.66
2007-04-11,356.00,2162.00,0.72,1550.66
2007-04-12,357.00,2156.00,0.72,1543.43
2007-04-13,363.00,2142.00,0.71,1521.20
2007-04-14,364.00,2142.00,0.71,1519.74
2007-04-15,358.00,2131.00,0.71,1517.98
2007-04-16,358.00,2130.00,0.71,1517.03
2007-04-17,358.00,2130.00,0.71,1517.03
2007-04-18,354.00,2089.00,0.71,1483.59
2007-04-19,355.00,2166.00,0.72,1555.98
2007-04-20,346.00,2088.00,0.72,1494.37
2007-04-21,343.00,2096.00,0.72,1506.47
2007-04-22,355.00,2112.00,0.71,1504.17
2007-04-23,353.00,2109.00,0.71,1504.23
2007-04-24,342.00,2081.00,0.72,1493.54
2007-04-25,340.00,2077.00,0.72,1492.66
2007-04-26,353.00,2071.00,0.71,1467.81
2007-04-27,349.00,2046.00,0.71,1449.71
2007-04-28,348.00,2040.00,0.71,1445.43
2007-04-29,347.00,2088.00,0.71,1492.90
2007-04-30,349.00,2092.00,0.71,1493.80
2007-05-01,350.00,2096.00,0.71,1496.16
2007-05-02,352.00,2100.00,0.71,1497.06
2007-05-03,368.00,2119.00,0.70,1491.91
2007-05-04,371.00,2143.00,0.70,1510.50
2007-05-05,372.00,2147.00,0.70,1512.87
2007-05-06,384.00,2197.00,0.70,1543.26
2007-05-07,373.00,2142.00,0.70,1506.64
2007-05-08,374.00,2118.00,0.70,1482.26
2007-05-09,373.00,2115.00,0.70,1480.84
2007-05-10,388.00,2129.00,0.69,1472.62
2007-05-11,375.00,2115.00,0.70,1477.95
2007-05-12,346.00,2050.00,0.71,1457.93
2007-05-13,349.00,2111.00,0.72,1512.03
2007-05-14,333.00,2096.00,0.73,1521.30
2007-05-15,315.00,2029.00,0.73,1483.66
2007-05-16,313.00,2020.00,0.73,1477.99
2007-05-17,306.00,1979.00,0.73,1448.96
2007-05-18,300.00,1962.00,0.73,1441.58
2007-05-19,281.00,1935.00,0.75,1444.26
2007-05-20,278.00,1902.00,0.74,1416.90
2007-05-21,279.00,1920.00,0.75,1432.80
2007-05-22,279.00,1931.00,0.75,1443.44
2007-05-23,284.00,1957.00,0.75,1460.98
2007-05-24,283.00,1972.00,0.75,1477.03
2007-05-25,281.00,1961.00,0.75,1469.44
2007-05-26,284.00,1954.00,0.75,1458.08
2007-05-27,284.00,1938.00,0.74,1442.60
2007-05-28,279.00,1900.00,0.74,1413.45
2007-05-29,279.00,1899.00,0.74,1412.48
2007-05-30,278.00,1875.00,0.74,1390.79
2007-05-31,279.00,1869.00,0.74,1383.48
2007-06-01,279.00,1876.00,0.74,1390.24
2007-06-02,305.00,1951.00,0.73,1423.47
2007-06-03,306.00,1955.00,0.73,1425.83
2007-06-04,301.00,1944.00,0.73,1422.71
2007-06-05,299.00,1944.00,0.73,1425.72
2007-06-06,294.00,1935.00,0.74,1424.56
2007-06-07,294.00,1926.00,0.74,1415.87
2007-06-08,285.00,1924.00,0.74,1427.54
2007-06-09,287.00,1939.00,0.74,1439.01
2007-06-10,287.00,1944.00,0.74,1443.84
2007-06-11,281.00,1899.00,0.74,1409.44
2007-06-12,271.00,1852.00,0.74,1379.19
2007-06-13,272.00,1881.00,0.75,1405.73
2007-06-14,283.00,1873.00,0.74,1381.29
2007-06-15,288.00,1873.00,0.73,1373.76
2007-06-16,288.00,1870.00,0.73,1370.87
2007-06-17,288.00,1866.00,0.73,1367.01
2007-06-18,263.00,1860.00,0.75,1399.16
2007-06-19,263.00,1856.00,0.75,1395.28
2007-06-20,258.00,1818.00,0.75,1366.13
2007-06-21,260.00,1818.00,0.75,1363.06
2007-06-22,280.00,1784.00,0.73,1299.97
2007-06-23,290.00,1854.00,0.73,1352.45
2007-06-24,302.00,1880.00,0.72,1359.60
2007-06-25,310.00,1899.00,0.72,1366.01
2007-06-26,312.00,1912.00,0.72,1375.54
2007-06-27,302.00,1892.00,0.72,1371.14
2007-06-28,299.00,1966.00,0.74,1446.94
2007-06-29,302.00,1992.00,0.74,1467.52
2007-06-30,304.00,2000.00,0.74,1472.22
2007-07-01,310.00,2021.00,0.73,1483.45
2007-07-02,311.00,2021.00,0.73,1481.95
2007-07-03,311.00,2018.00,0.73,1479.06
2007-07-04,306.00,2010.00,0.74,1478.86
2007-07-05,305.00,2009.00,0.74,1479.40
2007-07-06,302.00,1996.00,0.74,1471.38
2007-07-07,305.00,2008.00,0.74,1478.44
2007-07-08,316.00,2001.00,0.73,1455.19
2007-07-09,315.00,1987.00,0.73,1443.21
2007-07-10,308.00,1966.00,0.73,1433.43
2007-07-11,307.00,1960.00,0.73,1429.15
2007-07-12,307.00,1824.00,0.71,1298.46
2007-07-13,300.00,1975.00,0.74,1454.12
2007-07-14,306.00,1992.00,0.73,1461.49
2007-07-15,316.00,1984.00,0.73,1438.83
2007-07-16,314.00,1983.00,0.73,1440.85
2007-07-17,330.00,2032.00,0.72,1464.21
2007-07-18,344.00,2055.00,0.71,1465.65
2007-07-19,224.00,1151.00,0.67,775.98
2007-07-20,335.00,1867.00,0.70,1298.93
2007-07-21,335.00,1873.00,0.70,1304.65
2007-07-22,342.00,1902.00,0.70,1322.25
2007-07-23,353.00,1893.00,0.69,1297.96
2007-07-24,317.00,2044.00,0.73,1495.12
2007-07-25,337.00,2049.00,0.72,1470.20
2007-07-26,335.00,2120.00,0.73,1541.43
2007-07-27,341.00,2047.00,0.71,1462.39
2007-07-28,385.00,1899.00,0.66,1258.79
2007-07-29,368.00,2089.00,0.70,1463.24
2007-07-30,362.00,2064.00,0.70,1448.03
2007-07-31,356.00,2046.00,0.70,1439.53
2007-08-01,355.00,2040.00,0.70,1435.24
2007-08-02,348.00,2011.00,0.70,1417.67
2007-08-03,322.00,1932.00,0.71,1380.00
2007-08-04,349.00,1998.00,0.70,1403.79
2007-08-05,340.00,1948.00,0.70,1369.05
2007-08-06,360.00,2012.00,0.70,1401.27
2007-08-07,365.00,2014.00,0.69,1396.00
2007-08-08,366.00,2016.00,0.69,1396.47
2007-08-09,348.00,1954.00,0.70,1363.22
2007-08-10,344.00,1971.00,0.70,1385.23
2007-08-11,345.00,1973.00,0.70,1385.70
2007-08-12,345.00,1979.00,0.70,1391.43
2007-08-13,349.00,1999.00,0.70,1404.75
2007-08-14,361.00,2050.00,0.70,1436.11
2007-08-15,371.00,2091.00,0.70,1460.81
2007-08-16,397.00,2167.00,0.69,1495.94
2007-08-17,396.00,2166.00,0.69,1496.42
2007-08-18,372.00,2028.00,0.69,1399.32
2007-08-19,399.00,2063.00,0.68,1394.33
2007-08-20,394.00,2032.00,0.68,1371.98
2007-08-21,377.00,2012.00,0.68,1376.99
2007-08-22,371.00,1972.00,0.68,1347.49
2007-08-23,390.00,1988.00,0.67,1335.92
2007-08-24,400.00,2026.00,0.67,1357.90
2007-08-25,396.00,2023.00,0.67,1360.65
2007-08-26,399.00,2010.00,0.67,1344.17
2007-08-27,399.00,2010.00,0.67,1344.17
2007-08-28,399.00,2011.00,0.67,1345.12
2007-08-29,399.00,2012.00,0.67,1346.06
2007-08-30,399.00,2014.00,0.67,1347.95
2007-08-31,399.00,2017.00,0.67,1350.79
2007-09-01,399.00,2016.00,0.67,1349.84
2007-09-02,399.00,2017.00,0.67,1350.79
2007-09-03,406.00,2042.00,0.67,1364.67
2007-09-04,390.00,2019.00,0.68,1365.28
2007-09-05,394.00,2031.00,0.68,1371.03
2007-09-06,391.00,2047.00,0.68,1390.42
2007-09-07,393.00,2055.00,0.68,1395.18
2007-09-08,397.00,2070.00,0.68,1403.77
2007-09-09,387.00,2036.00,0.68,1385.62
2007-09-10,393.00,2039.00,0.68,1380.01
2007-09-11,405.00,2105.00,0.68,1425.70
2007-09-12,405.00,2105.00,0.68,1425.70
2007-09-13,412.00,2137.00,0.68,1446.18
2007-09-14,413.00,2139.00,0.68,1446.67
2007-09-15,417.00,2170.00,0.68,1470.43
2007-09-16,418.00,2147.00,0.67,1447.24
2007-09-17,417.00,2138.00,0.67,1440.12
2007-09-18,418.00,2142.00,0.67,1442.50
2007-09-19,456.00,2173.00,0.65,1419.19
2007-09-20,452.00,2179.00,0.66,1430.31
2007-09-21,456.00,2181.00,0.65,1426.71
2007-09-22,457.00,2206.00,0.66,1448.85
2007-09-23,468.00,2213.00,0.65,1440.39
2007-09-24,467.00,2208.00,0.65,1437.06
2007-09-25,471.00,2214.00,0.65,1437.24
2007-09-26,475.00,2217.00,0.65,1434.63
2007-09-27,472.00,2211.00,0.65,1433.07
2007-09-28,478.00,2217.00,0.65,1430.56
2007-09-29,480.00,2203.00,0.64,1414.75
2007-09-30,480.00,2203.00,0.64,1414.75
2007-10-01,482.00,2194.00,0.64,1403.64
2007-10-02,486.00,2213.00,0.64,1416.02
2007-10-03,492.00,2220.00,0.64,1414.51
2007-10-04,493.00,2222.00,0.64,1415.04
2007-10-05,470.00,2205.00,0.65,1430.16
2007-10-06,485.00,2228.00,0.64,1431.41
2007-10-07,490.00,2234.00,0.64,1430.28
2007-10-08,502.00,2223.00,0.63,1403.96
2007-10-09,505.00,2234.00,0.63,1410.22
2007-10-10,512.00,2246.00,0.63,1412.10
2007-10-11,515.00,2253.00,0.63,1414.64
2007-10-12,527.00,2273.00,0.62,1417.38
2007-10-13,544.00,2305.00,0.62,1424.75
2007-10-14,547.00,2300.00,0.62,1416.19
2007-10-15,545.00,2317.00,0.62,1434.56
2007-10-16,546.00,2321.00,0.62,1436.96
2007-10-17,548.00,2324.00,0.62,1437.13
2007-10-18,549.00,2328.00,0.62,1439.52
2007-10-19,549.00,2323.00,0.62,1434.89
2007-10-20,550.00,2325.00,0.62,1435.43
2007-10-21,553.00,2323.00,0.62,1429.66
2007-10-22,555.00,2310.00,0.61,1415.03
2007-10-23,561.00,2331.00,0.61,1426.65
2007-10-24,558.00,2333.00,0.61,1432.40
2007-10-25,558.00,2331.00,0.61,1430.55
2007-10-26,555.00,2321.00,0.61,1425.20
2007-10-27,526.00,2280.00,0.63,1425.20
2007-10-28,527.00,2262.00,0.62,1407.16
2007-10-29,506.00,2181.00,0.62,1359.57
2007-10-30,504.00,2181.00,0.62,1362.21
2007-10-31,503.00,2182.00,0.63,1364.46
2007-11-01,501.00,2182.00,0.63,1367.10
2007-11-02,492.00,2171.00,0.63,1368.80
2007-11-03,485.00,2163.00,0.63,1370.66
2007-11-04,485.00,2184.00,0.64,1390.26
2007-11-05,480.00,2236.00,0.65,1445.66
2007-11-06,479.00,2234.00,0.65,1445.14
2007-11-07,483.00,2265.00,0.65,1468.79
2007-11-08,504.00,2266.00,0.64,1441.41
2007-11-09,501.00,2289.00,0.64,1466.93
2007-11-10,501.00,2291.00,0.64,1468.80
2007-11-11,498.00,2316.00,0.65,1496.26
2007-11-12,499.00,2336.00,0.65,1513.66
2007-11-13,507.00,2338.00,0.64,1504.70
2007-11-14,507.00,2341.00,0.64,1507.51
2007-11-15,508.00,2343.00,0.64,1508.03
2007-11-16,508.00,2345.00,0.64,1509.91
2007-11-17,509.00,2346.00,0.64,1509.49
2007-11-18,510.00,2364.00,0.65,1525.00
2007-11-19,514.00,2374.00,0.64,1528.96
2007-11-20,518.00,2408.00,0.65,1555.41
2007-11-21,519.00,2401.00,0.64,1547.49
2007-11-22,516.00,2427.00,0.65,1575.94
2007-11-23,527.00,2410.00,0.64,1545.12
2007-11-24,512.00,2435.00,0.65,1588.91
2007-11-25,513.00,2476.00,0.66,1626.09
2007-11-26,513.00,2478.00,0.66,1627.97
2007-11-27,512.00,2507.00,0.66,1656.66
2007-11-28,518.00,2626.00,0.67,1760.69
2007-11-29,498.00,2628.00,0.68,1790.67
2007-11-30,497.00,2628.00,0.68,1792.09
2007-12-01,497.00,2628.00,0.68,1792.09
2007-12-02,497.00,2628.00,0.68,1792.09
2007-12-03,497.00,2627.00,0.68,1791.14
2007-12-04,497.00,2627.00,0.68,1791.14
2007-12-05,497.00,2626.00,0.68,1790.19
2007-12-06,448.00,2440.00,0.69,1682.99
2007-12-07,448.00,2437.00,0.69,1680.14
2007-12-08,447.00,2434.00,0.69,1678.71
2007-12-09,447.00,2431.00,0.69,1675.85
2007-12-10,446.00,2428.00,0.69,1674.42
2007-12-11,441.00,2400.00,0.69,1654.91
2007-12-12,441.00,2398.00,0.69,1653.01
2007-12-13,440.00,2395.00,0.69,1651.58
2007-12-14,458.00,2329.00,0.67,1563.53
2007-12-15,428.00,2409.00,0.70,1682.14
2007-12-16,427.00,2412.00,0.70,1686.45
2007-12-17,427.00,2415.00,0.70,1689.31
2007-12-18,432.00,2472.00,0.70,1736.53
2007-12-19,432.00,2476.00,0.70,1740.35
2007-12-20,426.00,2630.00,0.72,1896.77
